arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count
ARR0006075,5/27/2026,MANDI043,धान,Hybrid,"29,956.0 KG",,26
ARR0022151,1/8/2026,MANDI052,गन्ना,HD-2967,-468.7,Qtl,26
ARR0008935,2/24/2026,mandi039,Ganna,Pusa-1121,204.6,Quintals,21
ARR0024906,7-Aug-26,mandi_051,Dhaan,Pusa-1121,57.71 qtl,,81
ARR0018834,7/9/2026,mandi038,कपास,Local,443.36,qtl,97
ARR0020253,01.01.2026,MANDI037,कपास,PBW-343,13.622,Tonnes,41
ARR0017132,5/2/2026,MANDI051,Ganna,Pusa-1121,275.65 qtl,,NA
ARR0021554,03.02.2026,MANDI015,Narma,Pusa-1121,"27,555.0 KG",,25
ARR0006941,7/20/2026,MANDI-029,wheat,Hybrid,4235,KG,NA
ARR0018655,2/25/2026,MANDI024,Narma,,20693,KG,NA
ARR0018651,2/21/2026,mandi011,सरसों,PBW-343,324.29,quintal,105
ARR0001466,1/10/2026,MANDI007,गन्ना,HD-2967,3294,KGS,81
ARR0024194,19.08.2026,MANDI-046,Makki,Pusa-1121,329.35,Q,136
ARR0011289,5/10/2026,mandi015,Ganne,Hybrid,233.31 qtl,,130
ARR0002391,8/4/2026,MANDI021,Sugarcane,Pusa-1121,2.626,MT,120
ARR0024828,6/18/2026,MANDI-045,WHEAT,PBW-343,44723,Kgs,NA
ARR0023300,24.05.2026,MANDI010,Rice,Pusa-1121,-149.4,KG,33
ARR0019705,14.07.2026,MANDI024,Wheat,Premium,13.34,tonnes,50
ARR0011133,6-Jul-26,MANDI-021,कपास,HD-2967,36916,kg,23
ARR0008574,30.06.2026,MANDI051,मक्का,HD-2967,11.628,tonnes,113
ARR0022599,15/08/2026,mandi032,Maize,PBW-343,34.838,MT,14
ARR0005298,4/8/2026,mandi047,Kanak,Hybrid,38649,KG,49
ARR0023980,4/4/2026,MANDI012,Wheat,Local,112.41 qtl,,147
ARR0017174,09.07.2026,MANDI043,Basmati,,45649,Kilo,109
ARR0012779,8/16/2026,mandi_026,Sarso,,29794,kg,99
ARR0013085,7/21/2026,MANDI009,Wheat,PBW-343,30.86,MT,76
ARR0000663,12/4/2026,MANDI-034,गेहूं,,417.41,Qtl,48
ARR0015542,1/20/2026,mandi018,Mustard,,"8,995.0 KG",,52
ARR0006818,8/2/2026,MANDI015,paddy,Local,53.95,Q,57
ARR0014305,3/11/2026,12,कपास,Local,183.96,qtl,85
ARR0003468,27/05/2026,MANDI025,wheat,Premium,3662,KGS,117
ARR0021722,4/11/2026,MANDI003,Makki,,388.84 qtl,,53
ARR0016021,12.02.2026,MANDI-007,Sugarcane,Premium,495.51,quintal,NA
ARR0010222,22.04.2026,MANDI048,Gehun,Pusa-1121,158.01 qtl,,15
ARR0005469,9/4/2026,MANDI037,sugarcane,Pusa-1121,29466,kg,13
ARR0009177,8/17/2026,MANDI038,गन्ना,PBW-343,36905,KG,108
ARR0008632,7/1/2026,MANDI049,Mustard,HD-2967,74.98,Q,16
ARR0008795,30-Jul-26,M041,wheat,Pusa-1121,6461,Kilo,84
ARR0003782,5/14/2026,MANDI044,wheat,Local,-147.48,KG,106
,3/17/2026,33,cotton,Hybrid,"45,757.0 KG",,55
ARR0000430,29-Aug-26,MANDI022,Sugarcane,Pusa-1121,411.86,qtl,81
ARR0019008,23/08/2026,MANDI050,गन्ना,Premium,422.53,Quintals,NA
ARR0007681,5/13/2026,mandi_020,wheat,PBW-343,156.52 qtl,,NA
ARR0017672,8/5/2026,MANDI-047,WHEAT,Hybrid,227.76 qtl,,NA
ARR0017010,25/01/2026,MANDI014,Narma,HD-2967,40.407,MT,10
ARR0016810,08.09.2026,mandi_036,WHEAT,Pusa-1121,108.99,Quintals,NA
ARR0004882,3/1/2026,MANDI-005,कपास,Local,45799,KGS,29
ARR0017764,28.05.2026,MANDI-020,Sarson,,25455,Kgs,51
ARR0005144,4/6/2026,mandi_018,Chawal,HD-2967,159.83,quintal,NA
ARR0015842,24-Mar-26,mandi044,Narma,Local,156.43,quintal,92
ARR0015696,4/30/2026,MANDI049,Maize,PBW-343,266.75 qtl,,92
ARR0001227,31-Aug-26,MANDI050,Makki,Premium,149.25,qtl,43
ARR0013264,6/30/2026,mandi016,Ganne,HD-2967,1.562,MT,85
ARR0011181,3/8/2026,MANDI012,Sarson,Local,95.75 qtl,,NA
ARR0013050,4/9/2026,MANDI011,Cotton,,289.01,quintal,81
ARR0009414,26.03.2026,MANDI040,WHEAT,Premium,455.84,Q,26
ARR0018037,1/25/2026,MANDI043,Gehun,,-77.26,KG,16
ARR0000904,1/6/2026,MANDI052,Sarson,PBW-343,132.46,Qtl,67
ARR0007589,2/9/2026,mandi006,Mustard,,239.69,Quintals,NA
ARR0008324,06.09.2026,mandi_008,Dhaan,Pusa-1121,16969,kg,122
ARR0020998,7/22/2026,MANDI-014,गन्ना,HD-2967,42.97,qtl,82
ARR0002494,4/6/2026,mandi_045,गेहूं,Local,35693,Kilo,NA
ARR0000086,17/05/2026,mandi_012,Kanak,Local,16210,KG,134
ARR0019984,3/8/2026,MANDI044,गेहूं,Hybrid,217.4 qtl,,62
ARR0002992,16-May-26,mandi012,wheat,PBW-343,"34,990.0 KG",,91
ARR0017983,3/15/2026,MANDI018,Sugarcane,Hybrid,4951,Kilo,38
ARR0002259,21-Aug-26,mandi_028,Ganna,Premium,33412,Kilo,142
ARR0023415,2/14/2026,36,WHEAT,HD-2967,2.586,tonnes,98
ARR0003080,3/19/2026,M035,GEHUN,Premium,23811,Kgs,NA
ARR0024589,18-Jun-26,MANDI-009,Makka,HD-2967,"17,233.0 KG",,7
ARR0006390,8/24/2026,MANDI002,Corn,Premium,47.208,T,91
ARR0014130,3/18/2026,MANDI040,कपास,PBW-343,26.732,Tonnes,87
ARR0009653,11/2/2026,MANDI037,गेहूं,,259.16 qtl,,28
ARR0003017,6/30/2026,MANDI026,GEHUN,PBW-343,23552,Kilo,116
ARR0017804,20.01.2026,MANDI-011,GEHUN,Local,49.809,tonnes,43
ARR0011007,3-Jan-26,M008,Mustard,Pusa-1121,"16,366.0 KG",,14
ARR0020229,23/04/2026,MANDI-010,Sugarcane,,487.14 qtl,,28
ARR0015756,4/22/2026,MANDI-053,Kanak,Local,33514,Kilo,NA
ARR0004989,7/9/2026,MANDI-019,Chawal,Hybrid,328.38,Qtl,147
ARR0001654,11-Mar-26,MANDI047,Makki,Premium,303.41 qtl,,134
ARR0004363,7-Sep-26,MANDI013,Mustard,HD-2967,-277.8,KG,65
,6/12/2026,M014,cotton,Pusa-1121,47138,Kgs,20
ARR0010888,21.03.2026,mandi_044,कपास,Pusa-1121,"46,035.0 KG",,6
ARR0009450,9/6/2026,mandi040,Makka,Pusa-1121,"13,534.0 KG",,115
ARR0020546,2/23/2026,mandi036,Sarson,Premium,75.62 qtl,,69
ARR0012903,10-Jun-26,MANDI-026,Dhaan,Premium,452.83,Q,123
ARR0009399,6/4/2026,mandi_010,सरसों,Hybrid,287.96,quintal,125
ARR0000344,13/08/2026,MANDI033,wheat,HD-2967,26468,kg,69
ARR0008463,8/11/2026,mandi024,sugarcane,,36.992,Tonnes,43
ARR0019318,09.02.2026,MANDI-035,Makki,Hybrid,"3,654.9999999999995 KG",,NA
ARR0008192,6/30/2026,MANDI-020,गन्ना,HD-2967,159.66,quintal,NA
ARR0016043,1/29/2026,mandi003,कपास,,145.1,Q,89
ARR0017992,15/02/2026,MANDI002,mustard,,21400,Kgs,114
ARR0018093,31/01/2026,MANDI-028,Corn,PBW-343,7025,kg,36
ARR0001983,12.08.2026,3,Makka,Local,20640,Kilo,88
ARR0013275,5/7/2026,MANDI030,Chawal,Local,49.091,MT,127
ARR0021713,22/04/2026,MANDI-027,धान,Local,453.03 qtl,,105
ARR0003686,4/27/2026,M055,wheat,Hybrid,17541,Kgs,81
ARR0008360,14/06/2026,MANDI031,Mustard,Local,69.08,qtl,115
ARR0010841,23-Apr-26,MANDI037,गन्ना,Premium,11452,KG,36
ARR0023409,30.06.2026,MANDI-010,Makka,Local,"29,816.000000000004 KG",,NA
ARR0006927,11/2/2026,MANDI035,Ganna,Local,35.658,Tonnes,150
ARR0012274,9/4/2026,MANDI017,GEHUN,Pusa-1121,"29,427.999999999996 KG",,NA
ARR0008183,4/9/2026,mandi_035,मक्का,,"31,987.0 KG",,105
ARR0011572,7/2/2026,mandi024,Mustard,Pusa-1121,206.5,Quintals,72
,6/7/2026,MANDI-001,Ganna,Hybrid,103.19 qtl,,140
ARR0012322,5-Jul-26,MANDI010,paddy,,68.09,quintal,62
ARR0009611,8/1/2026,mandi_034,Gehun,Local,34.083,MT,31
ARR0008645,2/7/2026,MANDI021,Mustard,Local,131.81,Quintals,119
ARR0004064,2/3/2026,MANDI-014,Sarso,Hybrid,24951,KGS,NA
ARR0007984,7/3/2026,MANDI008,चावल,Pusa-1121,19695,KG,NA
ARR0017225,05.09.2026,MANDI027,Kapas,Pusa-1121,179.45,Qtl,40
ARR0014558,2/8/2026,MANDI-051,sugarcane,PBW-343,"30,543.0 KG",,89
ARR0003635,4/15/2026,MANDI-025,sugarcane,Hybrid,-305.12,KG,14
ARR0010544,9/8/2026,MANDI056,Paddy,Premium,219.64,qtl,127
ARR0014078,8/27/2026,M021,mustard,Local,415.57,Q,NA
ARR0017997,18/02/2026,MANDI006,WHEAT,Hybrid,14380,KGS,20
ARR0004245,21/01/2026,M020,mustard,Pusa-1121,1.143,T,73
ARR0017838,6/19/2026,mandi_053,Corn,HD-2967,4.197,tonnes,NA
ARR0002439,1/20/2026,MANDI022,wheat,HD-2967,36.329,Tonnes,78
ARR0015610,5-Apr-26,MANDI-026,Kapas,Pusa-1121,-21.78,Qtl,57
ARR0002070,25/06/2026,mandi_040,Wheat,Local,"21,173.0 KG",,32
ARR0021601,6/26/2026,M035,Ganne,HD-2967,343.73,quintal,107
ARR0005225,16.04.2026,MANDI021,Ganne,,"47,949.0 KG",,123
ARR0021118,1/12/2026,MANDI-008,wheat,,"47,514.0 KG",,NA
ARR0009271,18/08/2026,MANDI-041,WHEAT,Premium,40847,Kgs,28
ARR0002176,8/30/2026,MANDI011,Basmati,HD-2967,34.19,qtl,11
ARR0008817,23/03/2026,MANDI004,Chawal,PBW-343,235.24,Q,28
ARR0005084,8-Feb-26,MANDI016,Narma,PBW-343,"43,355.0 KG",,38
ARR0022446,5/31/2026,MANDI038,Basmati,HD-2967,"39,063.0 KG",,57
ARR0004106,5-Sep-26,MANDI046,Gehun,PBW-343,47.74,qtl,91
ARR0004680,8/17/2026,MANDI-006,Maize,Premium,458.7,qtl,147
ARR0003551,4/13/2026,MANDI054,Dhaan,Local,324.3 qtl,,NA
ARR0004354,25-Mar-26,mandi009,Ganna,Pusa-1121,175.82,Qtl,55
ARR0020167,1/3/2026,MANDI-057,Sarso,HD-2967,10.116,T,NA
ARR0015814,6/26/2026,MANDI018,गेहूं,Local,210.3,quintal,54
ARR0017322,1/4/2026,MANDI039,Kapas,Hybrid,19.48,MT,NA
ARR0012229,3/7/2026,MANDI046,Maize,Hybrid,18.99,Q,91
ARR0021599,07.08.2026,MANDI-012,मक्का,,8888,KGS,125
,7/9/2026,30,Sarso,PBW-343,144.17,Qtl,128
ARR0001355,29/01/2026,MANDI020,Sarso,PBW-343,-114.3,Qtl,116
ARR0007458,8/26/2026,MANDI033,Wheat,Local,21777,kg,107
ARR0011634,2/6/2026,mandi_054,Ganne,HD-2967,144.87 qtl,,38
ARR0007745,26-May-26,MANDI004,Cotton,Pusa-1121,266.95,quintal,105
ARR0014658,13-Feb-26,MANDI047,Makki,PBW-343,24684,KG,140
ARR0018752,6/15/2026,MANDI-019,Ganna,Pusa-1121,218.84,Quintals,89
ARR0018023,7/10/2026,MANDI048,cotton,,-369.66,KG,NA
ARR0001100,15/05/2026,MANDI025,Mustard,Pusa-1121,8.246,Tonnes,115
ARR0017578,2/1/2026,mandi_053,paddy,Hybrid,341.6,Qtl,50
ARR0010118,1/21/2026,mandi_035,कपास,,37.656,MT,21
ARR0011765,1/28/2026,MANDI022,Ganna,HD-2967,-419.38,KG,114
ARR0008627,7/8/2026,MANDI-001,Mustard,,83.98,Quintals,94
ARR0001084,26-May-26,M045,Sugarcane,PBW-343,43.649,Tonnes,NA
ARR0003605,9/4/2026,MANDI015,corn,PBW-343,376.31 qtl,,45
ARR0017270,29-Apr-26,MANDI040,Maize,Hybrid,10.175,T,140
ARR0011310,5/8/2026,MANDI-043,Narma,Pusa-1121,40.641,tonnes,140
ARR0012417,1/8/2026,MANDI054,गन्ना,PBW-343,340.7,quintal,143
ARR0000992,8/26/2026,MANDI045,Cotton,Premium,45.815,tonnes,51
ARR0001888,3/13/2026,mandi_010,cotton,HD-2967,44505,Kilo,134
ARR0019086,7/5/2026,M040,Kanak,,365.09,Q,148
ARR0024652,6/13/2026,MANDI021,Cotton,Hybrid,21447,kg,NA
ARR0018035,29/05/2026,MANDI-001,GEHUN,Hybrid,23446,KGS,67
ARR0006444,7/26/2026,mandi_009,Corn,PBW-343,44518,kg,83
ARR0016438,5/28/2026,MANDI037,Dhaan,Premium,83.2,quintal,106
ARR0022941,27/05/2026,mandi_012,Sarso,PBW-343,4443,KGS,20
ARR0016230,2/26/2026,MANDI042,Ganne,Local,188.88 qtl,,140
ARR0024320,6/12/2026,MANDI-004,Mustard,PBW-343,201.58,qtl,86
ARR0018009,6/2/2026,mandi_042,Mustard,Premium,-326.74,KG,24
ARR0018369,23/03/2026,M029,गन्ना,PBW-343,47750,KG,121
ARR0009098,5/5/2026,mandi_044,cotton,Hybrid,28.08 qtl,,38
ARR0023008,21.07.2026,MANDI052,cotton,Local,8.864,tonnes,105
ARR0005490,11/3/2026,mandi_047,mustard,,45848,Kgs,133
ARR0024470,7/19/2026,mandi_049,Makki,PBW-343,263.44,Qtl,95
ARR0019099,3-Mar-26,MANDI-049,sugarcane,HD-2967,248.74 qtl,,142
ARR0008139,8/6/2026,MANDI040,Cotton,PBW-343,8.881,MT,NA
ARR0010379,9/3/2026,MANDI033,सरसों,HD-2967,41427,Kgs,90
ARR0021756,22.07.2026,MANDI037,गेहूं,Pusa-1121,39774,KG,NA
ARR0017893,6/25/2026,MANDI-018,सरसों,,35044,Kgs,111
ARR0008710,16-May-26,MANDI014,Dhaan,Hybrid,28.582,T,101
ARR0007576,26/05/2026,M012,Ganne,Premium,-119.16,Qtl,NA
ARR0004052,23/06/2026,MANDI033,चावल,Hybrid,-316.68,KG,125
ARR0005008,15.05.2026,MANDI045,wheat,HD-2967,4.96,tonnes,NA
ARR0018827,1/10/2026,mandi031,गन्ना,,291.65 qtl,,37
ARR0021721,2/24/2026,mandi017,Sarson,PBW-343,49.23,Q,78
ARR0007790,1/30/2026,mandi019,WHEAT,Local,"22,412.0 KG",,114
ARR0018671,4/13/2026,mandi_050,paddy,,2144,Kilo,103
ARR0024445,9/9/2026,MANDI-043,paddy,HD-2967,204.63,Q,56
ARR0021692,16/02/2026,mandi_042,कपास,PBW-343,41.126,MT,50
ARR0004751,19-Jan-26,MANDI045,GEHUN,Pusa-1121,26.4,Q,53
ARR0000814,07.09.2026,M054,कपास,HD-2967,63.47,Qtl,86
ARR0011897,6/18/2026,MANDI056,Sarso,PBW-343,365.81,qtl,25
ARR0007884,4/6/2026,M033,mustard,,7771,Kgs,58
ARR0012012,1/23/2026,mandi026,cotton,PBW-343,"36,845.0 KG",,62
ARR0008433,26.04.2026,mandi_028,Makka,Hybrid,38.44,tonnes,NA
ARR0021842,18/04/2026,MANDI042,Kanak,Pusa-1121,9290,KGS,63
ARR0019939,03.02.2026,MANDI-012,GEHUN,HD-2967,42.995,tonnes,100
ARR0019650,24.02.2026,MANDI048,Paddy,HD-2967,44.393,MT,49
ARR0012349,22/01/2026,MANDI037,mustard,Premium,"3,595.0000000000005 KG",,73
ARR0004469,6/15/2026,mandi_031,मक्का,Premium,"30,620.0 KG",,38
ARR0003108,8/1/2026,MANDI018,चावल,Pusa-1121,344.79 qtl,,46
ARR0007926,26/04/2026,mandi012,Ganne,Local,10236,kg,80
ARR0002007,14/08/2026,MANDI020,mustard,Local,13.715,MT,144
ARR0022260,26/03/2026,mandi_048,Narma,Pusa-1121,20.803,tonnes,NA
ARR0011754,6/10/2026,MANDI009,wheat,Premium,15.57 qtl,,44
ARR0023900,2/17/2026,MANDI056,Makka,HD-2967,36168,KG,18
ARR0008172,04.06.2026,MANDI009,चावल,HD-2967,262.99,Q,136
ARR0016504,7/7/2026,MANDI029,Sarso,HD-2967,164.45 qtl,,78
ARR0005965,26.05.2026,mandi025,Kapas,Pusa-1121,439.87 qtl,,145
ARR0022496,5/13/2026,MANDI033,Gehun,HD-2967,2.264,MT,NA
ARR0024827,30.05.2026,MANDI005,wheat,Pusa-1121,3.226,T,83
ARR0024058,7/31/2026,MANDI018,चावल,Hybrid,44.485,T,59
ARR0010736,27-Jul-26,MANDI026,गेहूं,Hybrid,"30,063.0 KG",,8
ARR0004386,17-May-26,MANDI046,Basmati,Premium,38707,kg,149
ARR0003590,6/24/2026,MANDI-025,Ganne,HD-2967,13271,Kgs,16
ARR0006671,5/6/2026,MANDI051,गेहूं,Pusa-1121,79.31,quintal,16
ARR0021660,5/7/2026,M018,गन्ना,HD-2967,45281,Kgs,142
,23-Jul-26,MANDI017,Chawal,Pusa-1121,33495,KGS,114
ARR0023424,21-Aug-26,MANDI055,corn,PBW-343,57.57,Quintals,107
ARR0010773,03.03.2026,mandi_014,Ganne,Local,71.31,qtl,82
ARR0020908,6/5/2026,MANDI052,Narma,HD-2967,-68.97,KG,138
ARR0017473,20/08/2026,M042,Mustard,Local,7697,KGS,NA
ARR0008695,26.04.2026,MANDI053,corn,,21.95,T,93
ARR0016541,8/6/2026,MANDI022,Paddy,Premium,281.86,Quintals,63
ARR0022000,10.02.2026,MANDI021,Makki,Pusa-1121,102.43,Quintals,41
ARR0005273,7/26/2026,M014,Sarson,Local,98.16,Quintals,56
ARR0016440,6/2/2026,MANDI022,Rice,PBW-343,13478,Kgs,NA
ARR0022134,1/4/2026,MANDI043,Sarson,HD-2967,43.61 qtl,,66
ARR0002575,13/04/2026,mandi_040,कपास,HD-2967,2733,kg,149
ARR0006501,8/14/2026,MANDI038,paddy,PBW-343,39.595,Tonnes,134
ARR0018233,5/15/2026,MANDI052,Mustard,Premium,484.05,quintal,67
ARR0010006,9/9/2026,MANDI-052,corn,PBW-343,338.22,quintal,6
ARR0005862,6/6/2026,M036,Rice,,478.44,Q,5
ARR0020815,22-Apr-26,mandi_013,sugarcane,Hybrid,24.7,Quintals,NA
ARR0012801,26-Apr-26,MANDI043,Kanak,Hybrid,35532,KG,39
ARR0018562,14.07.2026,MANDI056,Ganna,PBW-343,45.309,T,124
,1-May-26,M045,Sugarcane,Premium,12588,KGS,88
ARR0018626,3/9/2026,MANDI006,Kapas,HD-2967,344.81,Q,NA
ARR0017076,07.06.2026,MANDI015,Dhaan,Premium,15156,Kilo,77
ARR0000005,11/3/2026,mandi_030,Makki,Local,2.875,T,53
ARR0023341,1/23/2026,M026,चावल,Local,68.73,Quintals,NA
ARR0024768,7/4/2026,MANDI-018,Ganne,,284.07 qtl,,60
ARR0012476,2/17/2026,mandi014,Sugarcane,Hybrid,45027,Kilo,14
ARR0001866,3/5/2026,mandi_009,corn,HD-2967,5.272,tonnes,118
ARR0004090,22/03/2026,MANDI013,Kanak,Pusa-1121,1.146,Tonnes,12
ARR0011549,17/06/2026,M033,Kanak,Local,162.25,Qtl,15
ARR0009712,4/4/2026,M016,Wheat,Premium,32913,Kilo,NA
ARR0013678,3/18/2026,MANDI035,Kanak,Local,290.7 qtl,,140
ARR0010664,3/15/2026,mandi_024,Corn,PBW-343,29.649,T,40
ARR0001569,1/27/2026,MANDI-042,Kapas,Premium,308.24,Q,29
ARR0022183,4/27/2026,mandi_026,WHEAT,Hybrid,"2,026.0000000000002 KG",,28
ARR0017527,9/8/2026,mandi048,मक्का,Hybrid,127.18,Q,95
ARR0016998,22/06/2026,mandi037,wheat,HD-2967,46400,Kilo,62
ARR0021082,4/26/2026,MANDI018,Narma,HD-2967,86.36,qtl,NA
ARR0020269,9-Feb-26,MANDI035,Ganne,Local,"43,475.0 KG",,55
ARR0024645,4/15/2026,M045,cotton,Premium,17670,Kgs,47
ARR0014877,4-Jun-26,mandi_014,Corn,Pusa-1121,286.36,quintal,100
ARR0009081,02.03.2026,MANDI011,Corn,Hybrid,44.13,tonnes,45
ARR0001065,2/18/2026,MANDI018,Ganne,Premium,"7,361.0 KG",,31
ARR0018782,3-Jan-26,MANDI022,Gehun,Premium,"14,758.000000000002 KG",,127
ARR0020990,5/27/2026,mandi_046,Sarson,HD-2967,47649,Kgs,NA
ARR0013997,22-Jun-26,MANDI-028,Sarson,Local,12396,KG,121
ARR0005309,3/18/2026,MANDI002,mustard,,39177,Kilo,10
ARR0010902,10-Mar-26,mandi_037,WHEAT,Hybrid,45.896,Tonnes,23
ARR0007334,12/4/2026,MANDI012,Corn,,427.71,Qtl,21
ARR0006107,23.01.2026,MANDI056,Chawal,Pusa-1121,22160,KGS,19
ARR0009964,23/02/2026,MANDI040,Makki,Premium,3324,KGS,90
ARR0000333,6/26/2026,M039,Kanak,Pusa-1121,2.955,Tonnes,144
ARR0003990,27.07.2026,MANDI009,सरसों,Hybrid,45.607,T,46
ARR0014984,4/20/2026,MANDI041,सरसों,,290.36 qtl,,15
ARR0012441,17-May-26,MANDI029,Paddy,HD-2967,"47,878.0 KG",,32
ARR0003693,30.07.2026,MANDI033,Corn,HD-2967,35895,Kilo,108
ARR0006867,7-Mar-26,M035,गेहूं,Pusa-1121,234.69,qtl,99
ARR0007463,24/08/2026,MANDI-001,Chawal,Local,471.68,quintal,38
ARR0011061,6/9/2026,MANDI023,Sarson,Premium,-86.77,KG,NA
ARR0012203,12/5/2026,20,Dhaan,,9886,KG,55
ARR0013368,2/28/2026,mandi_024,GEHUN,Premium,234.13 qtl,,142
ARR0007815,3/22/2026,MANDI006,Kapas,Pusa-1121,49.63,Tonnes,64
ARR0023755,3/3/2026,mandi_036,WHEAT,PBW-343,"36,496.0 KG",,132
ARR0018322,7/5/2026,MANDI016,गन्ना,Pusa-1121,155.25,quintal,63
ARR0012070,6/7/2026,MANDI039,Sarson,HD-2967,14505,KGS,54
ARR0006735,26-Feb-26,M042,Cotton,Local,183.6,Quintals,116
ARR0021754,6/1/2026,M045,Sarso,Pusa-1121,414.72 qtl,,10
ARR0020357,5/27/2026,mandi015,मक्का,PBW-343,32433,KGS,139
ARR0012327,8/29/2026,M021,Ganne,Pusa-1121,347.23,Quintals,35
ARR0012592,7/17/2026,M020,Sarso,Pusa-1121,158.92,Quintals,NA
ARR0020890,23.08.2026,MANDI-027,Sarson,Premium,463.17,Qtl,42
ARR0004468,3/6/2026,mandi028,Narma,Hybrid,27280,Kgs,132
ARR0012815,19.03.2026,mandi028,कपास,Premium,212.99 qtl,,134
ARR0018693,1/19/2026,MANDI055,सरसों,Premium,20250,Kgs,NA
ARR0009431,1/18/2026,mandi_017,गेहूं,PBW-343,41967,Kilo,53
ARR0005170,9/2/2026,MANDI-025,चावल,HD-2967,18.35,Q,33
ARR0007727,8/24/2026,mandi045,Paddy,Local,301.19 qtl,,NA
ARR0012645,3/13/2026,MANDI054,Narma,Premium,427.99 qtl,,133
ARR0007946,13.04.2026,MANDI045,Sarso,Local,31.678,T,NA
ARR0005632,30.01.2026,MANDI021,Sarson,Hybrid,36245,Kgs,140
ARR0008733,7/24/2026,MANDI-003,wheat,Local,398.94 qtl,,64
ARR0024887,24-Mar-26,MANDI008,Maize,Premium,416.77,Q,77
ARR0007415,8/3/2026,MANDI001,Makki,,24.662,T,150
ARR0008679,28-Jul-26,M008,Kanak,Local,30.903,MT,NA
ARR0008057,6/10/2026,mandi_021,कपास,Local,42470,KGS,146
ARR0017237,7/18/2026,MANDI003,सरसों,Local,34990,kg,129
ARR0001684,7/25/2026,25,Makka,HD-2967,357.04 qtl,,16
ARR0020834,21/03/2026,mandi037,Sarson,Local,"5,069.0 KG",,NA
ARR0023327,5/7/2026,MANDI012,mustard,Local,17608,KGS,141
ARR0024249,14-May-26,13,paddy,Premium,14.59,T,NA
ARR0011481,13-May-26,M009,WHEAT,Local,310.35,qtl,93
ARR0000579,05.08.2026,46,GEHUN,Pusa-1121,173.1,Quintals,16
ARR0014946,10/5/2026,MANDI057,sugarcane,HD-2967,20.416,T,117
ARR0016614,17/02/2026,mandi047,Maize,Premium,"8,689.0 KG",,61
,5/1/2026,mandi048,Narma,Hybrid,16383,Kilo,70
ARR0017442,9/5/2026,MANDI033,Gehun,HD-2967,-267.64,KG,52
ARR0014417,5/8/2026,MANDI020,paddy,Local,44874,kg,NA
ARR0015983,1/8/2026,MANDI-006,paddy,Pusa-1121,45.596,tonnes,57
ARR0023225,23/03/2026,mandi055,Sugarcane,Local,21.808,Tonnes,73
ARR0005724,31/08/2026,MANDI-002,cotton,PBW-343,40527,Kilo,85
ARR0011905,4/17/2026,mandi_016,Kapas,Local,22.14,T,90
ARR0011842,5/22/2026,mandi017,Makki,Local,115.03 qtl,,124
ARR0010023,1-Apr-26,MANDI043,paddy,,49357,Kgs,67
ARR0007251,7/11/2026,M055,गन्ना,Hybrid,84.05 qtl,,NA
ARR0000677,7/28/2026,44,मक्का,PBW-343,29.761,Tonnes,105
ARR0007539,06.06.2026,mandi010,Wheat,Pusa-1121,37969,Kgs,75
ARR0005884,26-May-26,30,Sarson,Hybrid,"34,557.0 KG",,73
ARR0015429,3/6/2026,MANDI029,Ganne,,404.7,Qtl,47
ARR0000783,5-Jan-26,MANDI045,wheat,,195.16,Qtl,NA
ARR0011762,25/08/2026,mandi_029,मक्का,Pusa-1121,375.33,Q,63
ARR0013055,28/06/2026,MANDI-027,Gehun,Premium,12.478,MT,22
ARR0015804,3/11/2026,MANDI023,Rice,,471.24 qtl,,51
ARR0011452,7/15/2026,mandi_024,Sarso,HD-2967,"39,837.0 KG",,25
ARR0018974,8/19/2026,MANDI-032,Sugarcane,HD-2967,121.67,Q,NA
ARR0016189,2/11/2026,mandi_056,Maize,,49800,KG,6
ARR0000184,8/7/2026,mandi004,गन्ना,HD-2967,498.66,Q,22
ARR0009512,25/06/2026,MANDI-034,corn,Local,419.89,Q,72
ARR0003167,31/03/2026,MANDI046,Ganne,Local,409.45,Qtl,9
ARR0004062,9/5/2026,mandi002,wheat,HD-2967,27424,kg,117
ARR0002298,1/13/2026,MANDI003,Sarson,Pusa-1121,"3,279.0 KG",,66
ARR0024693,20-Jan-26,MANDI028,Paddy,Premium,32.859,tonnes,NA
ARR0022758,25-Apr-26,MANDI-046,GEHUN,Local,287.21,quintal,NA
ARR0012182,26.08.2026,MANDI005,Kanak,HD-2967,30.887,T,27
ARR0002837,5/18/2026,MANDI052,GEHUN,,257.18,Quintals,25
ARR0024866,5/12/2026,M034,sugarcane,Pusa-1121,28144,Kgs,9
ARR0016661,24/04/2026,MANDI002,Sarso,HD-2967,"48,048.0 KG",,64
ARR0014612,15-Jun-26,MANDI007,Basmati,Pusa-1121,452.9 qtl,,148
ARR0021198,7/17/2026,MANDI022,Kapas,Premium,227.44,quintal,64
ARR0001956,1/7/2026,MANDI013,धान,Pusa-1121,-183.13,KG,NA
ARR0002356,24-Aug-26,MANDI012,Wheat,,23348,KG,47
ARR0015006,5/17/2026,mandi_006,sugarcane,Pusa-1121,334.16,qtl,81
ARR0018286,23-May-26,MANDI022,sugarcane,PBW-343,359.1,Qtl,148
ARR0011468,7/5/2026,MANDI037,Gehun,Premium,"25,378.0 KG",,69
ARR0007290,7/10/2026,MANDI-031,Sarso,Hybrid,197.78,qtl,42
ARR0023710,08.03.2026,MANDI008,Sarso,,362.05,Quintals,94
