Arrival_ID,Date,Mandi_ID,Crop_Name,Variety,Arrival_Quantity_Quintals,Arrival_Quantity_Mt,Arrival_Quantity_Kg,Reported_Quantity,Reported_Unit,Farmer_Count,Is_Arrival_ID_Imputed,Is_Quantity_Negative_Flag
ARR0007444,29/06/2026,MANDI027,Cotton,Hybrid,227.84,22.784,22784.0,22.784,Metric Tonne,135,False,False
ARR0012653,14/05/2026,MANDI027,Wheat,PBW-343,111.65,11.165,11165.0,111.65,Quintal,,False,False
ARR0021769,13/02/2026,MANDI027,Cotton,,326.57,32.657,32657.0,32.657,Metric Tonne,96,False,False
ARR0005831,19/08/2026,MANDI027,Sugarcane,Hybrid,42.95,4.295,4295.0,42.95,Quintal,98,False,False
ARR0013577,10/07/2026,MANDI027,Mustard,Premium,182.41,18.241,18241.0,18241.0,Kilogram,82,False,False
ARR0009522,17/02/2026,MANDI027,Rice,Local,62.58,6.258,6258.0,62.58,Quintal,116,False,False
ARR0003253,31/07/2026,MANDI027,Paddy,HD-2967,265.13,26.513,26513.0,265.13,Quintal,106,False,False
ARR0018933,05/02/2026,MANDI027,Paddy,PBW-343,452.58,45.258,45258.0,452.58,Quintal,136,False,True
ARR0015189,05/09/2026,MANDI027,Maize,,393.71,39.371,39371.0,39.371,Metric Tonne,92,False,False
ARR0010978,22/03/2026,MANDI027,Maize,Pusa-1121,327.41,32.741,32741.0,32741.0,Kilogram,52,False,False
ARR0000785,07/08/2026,MANDI027,Paddy,Local,160.62,16.062,16062.0,16062.0,Kilogram,31,False,False
ARR0001124,25/02/2026,MANDI027,Sugarcane,Hybrid,386.87,38.687,38687.0,38.687,Metric Tonne,69,False,False
ARR0006943,18/05/2026,MANDI027,Mustard,,27.88,2.788,2788.0,27.88,Quintal,120,False,False
ARR0004519,18/05/2026,MANDI027,Cotton,Premium,42.53,4.253,4253.0,42.53,Quintal,15,False,False
ARR0003222,14/01/2026,MANDI027,Paddy,Pusa-1121,264.34,26.434,26434.0,26433.999999999996,Kilogram,132,False,False
ARR0019410,31/01/2026,MANDI027,Mustard,Pusa-1121,356.2,35.62,35620.0,35.62,Metric Tonne,27,False,False
ARR0006575,08/05/2026,MANDI027,Wheat,Premium,54.32,5.432,5432.0,54.32,Quintal,81,False,False
ARR0013261,06/04/2026,MANDI027,Rice,HD-2967,242.12,24.212,24212.0,242.12,Quintal,35,False,False
ARR0004957,24/04/2026,MANDI027,Wheat,,479.89,47.989,47989.0,47.989,Metric Tonne,92,False,False
ARR0005182,27/08/2026,MANDI027,Paddy,,216.83,21.683,21683.0,216.83,Quintal,23,False,False
ARR0008356,03/07/2026,MANDI027,Cotton,Hybrid,177.68,17.768,17768.0,17768.0,Kilogram,55,False,False
ARR0006277,31/03/2026,MANDI027,Rice,,466.17,46.617,46617.0,46617.0,Kilogram,29,False,False
ARR0024577,12/03/2026,MANDI027,Paddy,Premium,373.54,37.354,37354.0,373.54,Quintal,,False,False
ARR0017450,04/01/2026,MANDI027,Maize,Hybrid,3.4671,0.3467,346.71,346.71,Kilogram,73,False,True
ARR0024128,24/03/2026,MANDI027,Maize,HD-2967,120.76,12.076,12076.0,120.76,Quintal,64,False,False
ARR0012916,02/10/2026,MANDI027,Wheat,,116.45,11.645,11645.0,11645.0,Kilogram,144,False,False
ARR0003491,14/04/2026,MANDI027,Mustard,Pusa-1121,85.13,8.513,8513.0,8513.0,Kilogram,78,False,False
ARR0019511,03/05/2026,MANDI027,Cotton,Hybrid,355.97,35.597,35597.0,35597.0,Kilogram,,False,False
ARR0003633,04/04/2026,MANDI027,Wheat,Premium,72.09,7.209,7209.0,7.209,Metric Tonne,30,False,False
ARR0010814,22/03/2026,MANDI027,Cotton,PBW-343,267.87,26.787,26787.0,267.87,Quintal,126,False,False
ARR0006511,03/12/2026,MANDI027,Sugarcane,Pusa-1121,54.93,5.493,5493.0,54.93,Quintal,26,False,False
ARR0021765,23/03/2026,MANDI027,Cotton,Local,111.52,11.152,11152.0,111.52,Quintal,56,False,False
ARR0014505,25/05/2026,MANDI027,Maize,Premium,496.64,49.664,49664.0,496.64,Quintal,143,False,False
ARR0005135,05/01/2026,MANDI027,Rice,Local,433.97,43.397,43397.0,433.97,Quintal,10,False,False
ARR0009736,30/05/2026,MANDI027,Cotton,Pusa-1121,357.86,35.786,35786.0,357.86,Quintal,114,False,False
ARR0018945,26/07/2026,MANDI027,Wheat,Pusa-1121,0.8243,0.0824,82.43,82.43,Kilogram,,False,True
ARR0023326,27/02/2026,MANDI027,Maize,Local,460.05,46.005,46005.0,460.05,Quintal,95,False,False
ARR0020064,23/08/2026,MANDI027,Wheat,,1.7344,0.1734,173.44,173.44,Kilogram,15,False,True
ARR0005020,19/08/2026,MANDI027,Sugarcane,,354.96,35.496,35496.0,354.96,Quintal,94,False,False
ARR0016901,02/03/2026,MANDI027,Sugarcane,,4.84,0.484,484.0,484.0,Kilogram,25,False,True
ARR0023846,18/05/2026,MANDI027,Maize,Hybrid,384.66,38.466,38466.0,384.66,Quintal,144,False,False
ARR0015638,17/04/2026,MANDI027,Rice,Local,208.94,20.894,20894.0,208.94,Quintal,105,False,False
ARR0017225,05/09/2026,MANDI027,Cotton,Pusa-1121,179.45,17.945,17945.0,179.45,Quintal,40,False,False
ARR0005959,28/01/2026,MANDI027,Paddy,Pusa-1121,274.44,27.444,27444.0,274.44,Quintal,77,False,False
ARR0022840,05/09/2026,MANDI027,Maize,Hybrid,428.46,42.846,42846.0,428.46,Quintal,56,False,False
ARR0016389,23/03/2026,MANDI027,Basmati Rice,Pusa-1121,62.58,6.258,6258.0,62.58,Quintal,46,False,False
ARR0016471,25/03/2026,MANDI027,Wheat,Pusa-1121,38.17,3.817,3817.0,3817.0,Kilogram,,False,False
ARR0014755,24/03/2026,MANDI027,Sugarcane,,74.73,7.473,7473.0,7473.0,Kilogram,133,False,False
ARR0016924,29/08/2026,MANDI027,Maize,HD-2967,300.4,30.04,30040.0,300.4,Quintal,147,False,True
ARR0015235,06/08/2026,MANDI027,Sugarcane,HD-2967,2.7274,0.2727,272.74,272.74,Kilogram,130,False,True
ARR0008018,03/08/2026,MANDI027,Rice,Hybrid,256.78,25.678,25678.0,256.78,Quintal,93,False,False
ARR0021481,01/02/2026,MANDI027,Rice,Local,300.32,30.032,30032.0,30032.0,Kilogram,36,False,False
ARR0020890,23/08/2026,MANDI027,Mustard,Premium,463.17,46.317,46317.0,463.17,Quintal,42,False,False
ARR0011879,12/03/2026,MANDI027,Rice,PBW-343,112.25,11.225,11225.0,11225.0,Kilogram,126,False,False
ARR0001991,25/01/2026,MANDI027,Wheat,Hybrid,479.58,47.958,47958.0,47958.0,Kilogram,110,False,False
ARR0007006,19/01/2026,MANDI027,Sugarcane,PBW-343,436.09,43.609,43609.0,43.609,Metric Tonne,65,False,False
ARR0021713,22/04/2026,MANDI027,Paddy,Local,453.03,45.303,45303.0,453.03,Quintal,105,False,False
ARR0022008,08/06/2026,MANDI027,Paddy,,2.9892,0.2989,298.92,298.92,Kilogram,39,False,True
ARR0017059,04/07/2026,MANDI027,Cotton,Hybrid,452.97,45.297,45297.0,452.97,Quintal,141,False,False
ARR0014079,20/08/2026,MANDI027,Wheat,PBW-343,371.16,37.116,37116.0,37.116,Metric Tonne,22,False,False
ARR0012475,21/08/2026,MANDI027,Mustard,PBW-343,172.34,17.234,17234.0,17234.0,Kilogram,88,False,False
ARR_IMP00447,03/05/2026,MANDI027,Cotton,Local,32.29,3.229,3229.0,3229.0,Kilogram,,True,False
ARR0007645,30/04/2026,MANDI027,Maize,,291.9,29.19,29190.0,291.9,Quintal,88,False,False
ARR0023270,07/05/2026,MANDI027,Mustard,Hybrid,58.45,5.845,5845.0,58.45,Quintal,88,False,False
ARR0014965,29/05/2026,MANDI027,Paddy,PBW-343,20.25,2.025,2025.0,2025.0,Kilogram,126,False,False
ARR_IMP00240,18/05/2026,MANDI027,Paddy,PBW-343,336.22,33.622,33622.0,33622.0,Kilogram,27,True,False
ARR0021166,29/05/2026,MANDI027,Wheat,PBW-343,388.14,38.814,38814.0,38814.0,Kilogram,,False,False
ARR0022555,24/08/2026,MANDI027,Maize,Premium,372.35,37.235,37235.0,372.35,Quintal,140,False,False
ARR0005512,15/06/2026,MANDI027,Wheat,Local,447.84,44.784,44784.0,447.84,Quintal,120,False,False
ARR0022816,16/02/2026,MANDI027,Maize,Hybrid,357.02,35.702,35702.0,35702.0,Kilogram,133,False,False
ARR0004677,10/07/2026,MANDI027,Mustard,HD-2967,55.96,5.596,5596.0,55.96,Quintal,,False,False
ARR0020261,24/05/2026,MANDI027,Basmati Rice,,54.67,5.467,5467.0,5467.0,Kilogram,108,False,False
ARR0021553,20/04/2026,MANDI027,Sugarcane,Hybrid,237.89,23.789,23789.0,23.789,Metric Tonne,7,False,False
ARR0022842,10/02/2026,MANDI027,Cotton,Local,102.87,10.287,10287.0,10287.0,Kilogram,13,False,False
ARR0014655,17/05/2026,MANDI027,Rice,Local,135.67,13.567,13567.0,135.67,Quintal,64,False,False
ARR0002656,06/02/2026,MANDI027,Paddy,HD-2967,124.42,12.442,12442.0,12442.0,Kilogram,,False,False
ARR0007242,01/11/2026,MANDI027,Sugarcane,Local,214.32,21.432,21432.0,21432.0,Kilogram,8,False,False
ARR0000457,27/02/2026,MANDI027,Sugarcane,,152.84,15.284,15284.0,15.284,Metric Tonne,82,False,False
ARR0003859,01/08/2026,MANDI027,Sugarcane,Premium,461.35,46.135,46135.0,461.35,Quintal,135,False,False
ARR0014350,31/05/2026,MANDI027,Maize,Local,167.52,16.752,16752.0,16752.0,Kilogram,10,False,False
ARR0010976,21/06/2026,MANDI027,Sugarcane,PBW-343,96.61,9.661,9661.0,96.61,Quintal,52,False,False
ARR0019507,06/01/2026,MANDI027,Wheat,,196.0,19.6,19600.0,19.6,Metric Tonne,41,False,False
ARR0009737,21/05/2026,MANDI027,Basmati Rice,PBW-343,157.54,15.754,15754.0,157.54,Quintal,98,False,False
ARR0022033,01/04/2026,MANDI027,Cotton,HD-2967,279.73,27.973,27973.0,279.73,Quintal,116,False,False
ARR0015500,02/06/2026,MANDI027,Rice,Hybrid,271.37,27.137,27137.0,27137.0,Kilogram,114,False,False
ARR0012219,20/08/2026,MANDI027,Maize,Hybrid,405.7,40.57,40570.0,40.57,Metric Tonne,132,False,False
ARR0020597,09/02/2026,MANDI027,Maize,Pusa-1121,22.34,2.234,2234.0,2.234,Metric Tonne,,False,False
ARR0001204,16/07/2026,MANDI027,Wheat,Premium,256.02,25.602,25602.0,25602.0,Kilogram,137,False,False
ARR0014289,15/01/2026,MANDI027,Mustard,HD-2967,289.4,28.94,28940.0,28940.0,Kilogram,8,False,False
ARR0002835,22/08/2026,MANDI027,Paddy,Hybrid,297.59,29.759,29759.0,29759.0,Kilogram,31,False,False
ARR0010769,09/03/2026,MANDI027,Cotton,,333.08,33.308,33308.0,33308.0,Kilogram,34,False,False
ARR0006541,30/08/2026,MANDI027,Mustard,Local,212.42,21.242,21242.0,21242.0,Kilogram,,False,False
ARR0016829,12/02/2026,MANDI027,Mustard,HD-2967,425.13,42.513,42513.0,42513.0,Kilogram,149,False,False
ARR0016324,05/02/2026,MANDI027,Cotton,Pusa-1121,22.46,2.246,2246.0,2246.0,Kilogram,70,False,False
ARR0021619,01/05/2026,MANDI027,Mustard,Pusa-1121,24.0,2.4,2400.0,2400.0,Kilogram,25,False,False
ARR0019512,29/07/2026,MANDI027,Cotton,HD-2967,237.44,23.744,23744.0,237.44,Quintal,50,False,False
ARR0005810,22/05/2026,MANDI027,Maize,PBW-343,447.26,44.726,44726.0,447.26,Quintal,84,False,False
ARR0019777,30/07/2026,MANDI027,Cotton,Local,421.78,42.178,42178.0,42.178,Metric Tonne,26,False,False
ARR0017599,03/03/2026,MANDI027,Cotton,Local,415.18,41.518,41518.0,415.18,Quintal,62,False,False
ARR0001689,06/05/2026,MANDI027,Rice,Pusa-1121,160.94,16.094,16094.0,16094.0,Kilogram,7,False,False
ARR0001019,10/01/2026,MANDI027,Cotton,Pusa-1121,415.6,41.56,41560.0,415.6,Quintal,117,False,False
ARR0001901,17/01/2026,MANDI027,Wheat,Local,109.76,10.976,10976.0,10976.0,Kilogram,107,False,False
ARR0005289,27/08/2026,MANDI027,Mustard,HD-2967,335.97,33.597,33597.0,335.97,Quintal,70,False,False
ARR0022368,20/04/2026,MANDI027,Cotton,Local,312.79,31.279,31279.0,31279.0,Kilogram,60,False,False
ARR0019750,26/06/2026,MANDI027,Rice,HD-2967,433.16,43.316,43316.0,433.16,Quintal,123,False,False
ARR0011106,17/03/2026,MANDI027,Maize,Premium,272.4,27.24,27240.0,27240.0,Kilogram,67,False,False
ARR0021802,08/06/2026,MANDI027,Wheat,Premium,487.31,48.731,48731.0,487.31,Quintal,62,False,False
ARR0000114,29/01/2026,MANDI027,Paddy,Pusa-1121,450.35,45.035,45035.0,45035.0,Kilogram,,False,False
ARR0020373,18/04/2026,MANDI027,Sugarcane,Local,446.46,44.646,44646.0,44646.0,Kilogram,39,False,False
ARR0009465,20/07/2026,MANDI027,Sugarcane,HD-2967,121.19,12.119,12119.0,121.19,Quintal,,False,False
ARR0002090,18/07/2026,MANDI027,Wheat,,439.7,43.97,43970.0,439.7,Quintal,,False,False
ARR0009440,06/09/2026,MANDI027,Maize,HD-2967,202.12,20.212,20212.0,20212.0,Kilogram,126,False,False
ARR0014811,22/03/2026,MANDI027,Mustard,,426.32,42.632,42632.0,426.32,Quintal,44,False,False
ARR0015559,09/03/2026,MANDI027,Maize,PBW-343,325.29,32.529,32529.0,325.29,Quintal,31,False,False
ARR0001661,28/04/2026,MANDI027,Wheat,Premium,159.32,15.932,15932.0,159.32,Quintal,47,False,False
ARR0002612,14/06/2026,MANDI027,Cotton,Premium,313.64,31.364,31364.0,31364.0,Kilogram,89,False,False
ARR0022971,13/01/2026,MANDI027,Mustard,Local,240.16,24.016,24016.0,24016.0,Kilogram,106,False,False
ARR0024124,12/04/2026,MANDI027,Cotton,Hybrid,63.86,6.386,6386.0,6.386,Metric Tonne,128,False,False
ARR0004147,25/07/2026,MANDI027,Paddy,Local,453.72,45.372,45372.0,453.72,Quintal,49,False,False
ARR0017294,23/07/2026,MANDI027,Maize,Premium,255.19,25.519,25519.0,25519.0,Kilogram,90,False,False
ARR0000929,18/05/2026,MANDI027,Cotton,Pusa-1121,319.11,31.911,31911.0,31.911,Metric Tonne,135,False,False
ARR0020751,22/07/2026,MANDI027,Sugarcane,PBW-343,411.75,41.175,41175.0,411.75,Quintal,68,False,False
ARR0010037,17/06/2026,MANDI027,Cotton,Local,339.53,33.953,33953.0,33953.0,Kilogram,100,False,False
ARR0015273,07/07/2026,MANDI027,Maize,Premium,297.53,29.753,29753.0,29.753,Metric Tonne,77,False,False
ARR_IMP00249,02/02/2026,MANDI027,Sugarcane,,149.21,14.921,14921.0,149.21,Quintal,115,True,False
ARR0017092,12/08/2026,MANDI027,Cotton,Hybrid,307.48,30.748,30748.0,30748.0,Kilogram,99,False,False
ARR0017176,19/03/2026,MANDI027,Maize,PBW-343,24.27,2.427,2427.0,2427.0,Kilogram,,False,False
ARR0015192,23/07/2026,MANDI027,Wheat,Hybrid,440.46,44.046,44046.0,44.046,Metric Tonne,,False,False
ARR0015930,17/07/2026,MANDI027,Wheat,,66.88,6.688,6688.0,6688.0,Kilogram,148,False,False
ARR0012632,01/07/2026,MANDI027,Mustard,Local,359.12,35.912,35912.0,35912.0,Kilogram,,False,False
ARR0018208,02/01/2026,MANDI027,Rice,Pusa-1121,306.6,30.66,30660.0,30.66,Metric Tonne,11,False,False
ARR0023203,06/08/2026,MANDI027,Cotton,,46.68,4.668,4668.0,46.68,Quintal,120,False,False
ARR0013376,28/07/2026,MANDI027,Cotton,Hybrid,243.84,24.384,24384.0,24.384,Metric Tonne,5,False,False
ARR0019981,06/04/2026,MANDI027,Maize,Pusa-1121,111.62,11.162,11162.0,111.62,Quintal,97,False,False
ARR0024591,05/03/2026,MANDI027,Wheat,Local,286.0,28.6,28600.0,286.0,Quintal,7,False,False
ARR0001422,19/03/2026,MANDI027,Mustard,Premium,366.87,36.687,36687.0,36687.0,Kilogram,44,False,False
ARR0001550,13/01/2026,MANDI027,Maize,HD-2967,31.47,3.147,3147.0,31.47,Quintal,17,False,False
ARR0024570,15/08/2026,MANDI027,Wheat,Pusa-1121,379.5,37.95,37950.0,379.5,Quintal,99,False,False
ARR0014650,01/09/2026,MANDI027,Cotton,Hybrid,96.77,9.677,9677.0,9677.0,Kilogram,27,False,False
ARR0020385,07/09/2026,MANDI027,Wheat,Pusa-1121,25.0,2.5,2500.0,2500.0,Kilogram,63,False,False
ARR0007497,04/12/2026,MANDI027,Maize,Premium,238.5,23.85,23850.0,238.5,Quintal,131,False,False
ARR0017976,07/06/2026,MANDI027,Paddy,Pusa-1121,215.2,21.52,21520.0,21520.0,Kilogram,110,False,False
ARR0002500,15/01/2026,MANDI027,Sugarcane,,60.6,6.06,6060.0,6060.0,Kilogram,,False,False
ARR0014397,23/07/2026,MANDI027,Cotton,Local,10.16,1.016,1016.0,10.16,Quintal,147,False,False
ARR_IMP00157,03/05/2026,MANDI027,Maize,Premium,218.4,21.84,21840.0,21840.0,Kilogram,40,True,False
ARR0010689,17/05/2026,MANDI027,Maize,Hybrid,146.9,14.69,14690.0,146.9,Quintal,138,False,False
ARR0002297,20/08/2026,MANDI027,Maize,Local,107.86,10.786,10786.0,107.86,Quintal,19,False,False
ARR0019421,08/07/2026,MANDI027,Mustard,HD-2967,360.57,36.057,36057.0,36057.0,Kilogram,43,False,False
ARR0016046,06/04/2026,MANDI027,Wheat,PBW-343,33.07,3.307,3307.0,33.07,Quintal,96,False,False
ARR0010189,15/06/2026,MANDI027,Maize,Pusa-1121,417.89,41.789,41789.0,41789.0,Kilogram,112,False,False
ARR0013482,13/02/2026,MANDI027,Cotton,PBW-343,385.34,38.534,38534.0,38534.0,Kilogram,91,False,False
ARR0007232,28/02/2026,MANDI027,Paddy,Premium,319.72,31.972,31972.0,31972.0,Kilogram,126,False,False
ARR0015164,05/08/2026,MANDI027,Wheat,,266.01,26.601,26601.0,266.01,Quintal,140,False,False
ARR0005662,14/07/2026,MANDI027,Wheat,PBW-343,402.4,40.24,40240.0,40240.0,Kilogram,66,False,False
ARR0017995,28/03/2026,MANDI027,Sugarcane,Pusa-1121,97.5,9.75,9750.0,9750.0,Kilogram,60,False,False
ARR0022320,20/03/2026,MANDI027,Sugarcane,HD-2967,400.55,40.055,40055.0,40055.0,Kilogram,48,False,False
ARR0020122,19/06/2026,MANDI027,Sugarcane,PBW-343,389.94,38.994,38994.0,38994.0,Kilogram,125,False,False
ARR0018085,31/03/2026,MANDI027,Wheat,Hybrid,55.77,5.577,5577.0,5.577,Metric Tonne,54,False,False
ARR0003831,03/04/2026,MANDI027,Sugarcane,Pusa-1121,92.49,9.249,9249.0,9.249,Metric Tonne,,False,False
ARR0014085,13/05/2026,MANDI027,Paddy,Pusa-1121,161.69,16.169,16169.0,161.69,Quintal,,False,False
ARR0017475,03/04/2026,MANDI027,Sugarcane,Hybrid,4.5961,0.4596,459.61,459.61,Kilogram,74,False,True
ARR0005303,10/05/2026,MANDI027,Maize,HD-2967,350.1,35.01,35010.0,35010.0,Kilogram,139,False,False
ARR0024941,26/02/2026,MANDI027,Wheat,,272.86,27.286,27286.0,272.86,Quintal,137,False,False
ARR0005909,22/01/2026,MANDI027,Maize,Local,402.78,40.278,40278.0,402.78,Quintal,96,False,False
ARR0021065,03/06/2026,MANDI027,Sugarcane,Hybrid,430.93,43.093,43093.0,430.93,Quintal,42,False,False
ARR0023495,05/04/2026,MANDI027,Cotton,HD-2967,332.52,33.252,33252.0,33252.0,Kilogram,,False,False
ARR0010358,16/01/2026,MANDI027,Mustard,Premium,211.39,21.139,21139.0,21139.0,Kilogram,,False,False
ARR0017035,08/01/2026,MANDI027,Wheat,PBW-343,37.69,3.769,3769.0,3769.0,Kilogram,108,False,False
ARR0006665,16/03/2026,MANDI027,Maize,Premium,441.55,44.155,44155.0,44155.0,Kilogram,110,False,False
ARR0002730,24/06/2026,MANDI027,Wheat,,300.77,30.077,30077.0,30077.0,Kilogram,16,False,False
ARR0008640,21/06/2026,MANDI027,Rice,Pusa-1121,244.96,24.496,24496.0,24.496,Metric Tonne,105,False,False
ARR0024792,10/07/2026,MANDI027,Cotton,PBW-343,183.18,18.318,18318.0,183.18,Quintal,,False,False
ARR0009989,02/05/2026,MANDI027,Cotton,Pusa-1121,264.1,26.41,26410.0,264.1,Quintal,129,False,False
ARR0020962,09/01/2026,MANDI027,Maize,Pusa-1121,329.98,32.998,32998.0,32998.0,Kilogram,55,False,False
ARR0018892,05/06/2026,MANDI027,Cotton,HD-2967,399.69,39.969,39969.0,39.969,Metric Tonne,137,False,False
ARR0018816,22/04/2026,MANDI027,Mustard,Pusa-1121,104.44,10.444,10444.0,10.444,Metric Tonne,,False,False
ARR0008231,27/02/2026,MANDI027,Wheat,HD-2967,459.71,45.971,45971.0,45.971,Metric Tonne,64,False,False
ARR0000649,26/07/2026,MANDI027,Maize,Pusa-1121,12.53,1.253,1253.0,12.53,Quintal,24,False,False
ARR0023406,13/02/2026,MANDI027,Cotton,Pusa-1121,376.01,37.601,37601.0,376.01,Quintal,137,False,False
ARR0022415,13/08/2026,MANDI027,Wheat,HD-2967,283.21,28.321,28321.0,28320.999999999996,Kilogram,11,False,False
ARR0019058,26/07/2026,MANDI027,Cotton,,315.83,31.583,31583.0,31583.0,Kilogram,89,False,False
ARR0008716,01/03/2026,MANDI027,Wheat,Pusa-1121,249.27,24.927,24927.0,24927.0,Kilogram,,False,False
ARR0001672,13/07/2026,MANDI027,Mustard,Premium,266.96,26.696,26696.0,266.96,Quintal,107,False,False
ARR0012376,06/06/2026,MANDI027,Maize,PBW-343,410.19,41.019,41019.0,410.19,Quintal,146,False,True
ARR0000924,04/04/2026,MANDI027,Mustard,PBW-343,479.23,47.923,47923.0,47923.0,Kilogram,112,False,False
ARR0023357,03/03/2026,MANDI027,Mustard,PBW-343,337.28,33.728,33728.0,337.28,Quintal,95,False,False
ARR0011934,05/09/2026,MANDI027,Cotton,Hybrid,207.59,20.759,20759.0,20.759,Metric Tonne,,False,False
ARR0012600,26/03/2026,MANDI027,Wheat,Hybrid,353.27,35.327,35327.0,353.27,Quintal,,False,False
ARR0021563,30/07/2026,MANDI027,Maize,Pusa-1121,422.71,42.271,42271.0,422.71,Quintal,44,False,False
ARR0013263,06/04/2026,MANDI027,Cotton,HD-2967,477.07,47.707,47707.0,47707.0,Kilogram,,False,False
ARR0004170,09/08/2026,MANDI027,Maize,HD-2967,187.13,18.713,18713.0,187.13,Quintal,,False,False
ARR0013043,15/04/2026,MANDI027,Sugarcane,Local,76.24,7.624,7624.0,7624.0,Kilogram,98,False,False
ARR0024291,19/05/2026,MANDI027,Maize,PBW-343,306.1,30.61,30610.0,306.1,Quintal,146,False,False
ARR0009892,18/01/2026,MANDI027,Maize,Hybrid,448.65,44.865,44865.0,448.65,Quintal,91,False,False
ARR0023243,23/02/2026,MANDI027,Maize,,260.42,26.042,26042.0,26042.0,Kilogram,87,False,False
ARR0003587,31/01/2026,MANDI027,Mustard,Hybrid,15.2,1.52,1520.0,1520.0,Kilogram,62,False,False
ARR_IMP00437,17/07/2026,MANDI027,Wheat,Pusa-1121,247.56,24.756,24756.0,247.56,Quintal,32,True,False
ARR0018829,04/04/2026,MANDI027,Mustard,Hybrid,141.36,14.136,14136.0,14136.0,Kilogram,127,False,False
ARR0023916,13/06/2026,MANDI027,Cotton,,346.79,34.679,34679.0,34679.0,Kilogram,31,False,False
ARR0014823,16/02/2026,MANDI027,Cotton,Pusa-1121,365.69,36.569,36569.0,36569.0,Kilogram,138,False,False
ARR0010269,15/08/2026,MANDI027,Paddy,,424.35,42.435,42435.0,424.35,Quintal,41,False,False
ARR0010881,19/02/2026,MANDI027,Wheat,,461.9,46.19,46190.0,461.9,Quintal,76,False,False
ARR0005433,02/06/2026,MANDI027,Paddy,Pusa-1121,146.65,14.665,14665.0,14665.0,Kilogram,14,False,False
ARR0011517,05/11/2026,MANDI027,Basmati Rice,PBW-343,308.87,30.887,30887.0,30.887,Metric Tonne,24,False,False
ARR0007081,01/05/2026,MANDI027,Mustard,PBW-343,204.95,20.495,20495.0,204.95,Quintal,26,False,False
ARR0007783,09/09/2026,MANDI027,Mustard,HD-2967,278.33,27.833,27833.0,27833.0,Kilogram,72,False,False
ARR0000064,22/06/2026,MANDI027,Basmati Rice,Premium,429.17,42.917,42917.0,429.17,Quintal,36,False,False
ARR0008626,20/04/2026,MANDI027,Maize,Pusa-1121,264.44,26.444,26444.0,26.444,Metric Tonne,86,False,False
ARR0002228,21/02/2026,MANDI027,Rice,Local,45.12,4.512,4512.0,4512.0,Kilogram,45,False,False
ARR0011805,13/01/2026,MANDI027,Cotton,Premium,241.49,24.149,24149.0,24.149,Metric Tonne,48,False,False
ARR0002226,05/06/2026,MANDI027,Cotton,Premium,33.14,3.314,3314.0,3.314,Metric Tonne,122,False,False
ARR0024558,20/05/2026,MANDI027,Sugarcane,PBW-343,279.02,27.902,27902.0,27902.0,Kilogram,,False,False
ARR0017157,04/10/2026,MANDI027,Maize,Local,190.53,19.053,19053.0,190.53,Quintal,65,False,False
ARR0015258,15/03/2026,MANDI027,Mustard,,296.87,29.687,29687.0,29687.0,Kilogram,,False,False
ARR0015173,02/02/2026,MANDI027,Basmati Rice,,481.72,48.172,48172.0,48172.0,Kilogram,102,False,False
ARR0002954,01/02/2026,MANDI027,Wheat,Premium,444.55,44.455,44455.0,44455.0,Kilogram,83,False,False
ARR0018014,30/04/2026,MANDI027,Sugarcane,Hybrid,361.44,36.144,36144.0,361.44,Quintal,145,False,False
ARR0021265,29/07/2026,MANDI027,Cotton,Pusa-1121,174.61,17.461,17461.0,17461.0,Kilogram,96,False,False
ARR0006810,09/06/2026,MANDI027,Wheat,,311.54,31.154,31154.0,31.154,Metric Tonne,27,False,False
ARR0011208,24/05/2026,MANDI027,Wheat,Pusa-1121,206.17,20.617,20617.0,206.17,Quintal,,False,False
ARR0021891,06/02/2026,MANDI027,Maize,Pusa-1121,214.87,21.487,21487.0,214.87,Quintal,,False,False
ARR0008488,08/08/2026,MANDI027,Cotton,,188.44,18.844,18844.0,188.44,Quintal,123,False,False
ARR0009523,14/07/2026,MANDI027,Basmati Rice,Pusa-1121,203.35,20.335,20335.0,203.35,Quintal,120,False,False
ARR0004059,21/07/2026,MANDI027,Wheat,Hybrid,427.13,42.713,42713.0,42713.0,Kilogram,,False,False
ARR0018173,19/03/2026,MANDI027,Maize,,451.63,45.163,45163.0,45.163,Metric Tonne,79,False,False
ARR0004794,20/02/2026,MANDI027,Cotton,Premium,395.03,39.503,39503.0,39.503,Metric Tonne,42,False,False
ARR0004098,25/03/2026,MANDI027,Cotton,Pusa-1121,111.01,11.101,11101.0,111.01,Quintal,137,False,False
ARR0007935,21/01/2026,MANDI027,Cotton,Premium,414.8,41.48,41480.0,414.8,Quintal,71,False,False
