sensor_id,timestamp,temperature,temp_unit,rainfall,rain_unit,humidity_percent
SEN015,2026-04-24 23:18:59 IST,34.9,c,5.2,millimeters,39
SEN007,06-08-2026 01:50 PM,35.1,C,39.9,millimeters,
SEN031,22-Jul-2026 00:02:44,37.8,Celsius,27.3,mm,87
SEN034,2026-04-20 16:15:33 IST,20.2�C,,-7.8,mm,47
SEN006,2026-02-13 11:30:05 IST,20.4,Celsius,18.9,mm,48
SEN024,2026-01-13T02:40:01,21.5�C,,NA,,50
SEN019,2026-04-14 16:23:14 IST,21.7,C,4.4,mm,88
SEN025,2026-04-06 18:09:31 UTC,71.6,Fahrenheit,1.1,MM,72
SEN010,2026-08-18 11:21:07 IST,36.7,Celsius,1.63,in,79
SEN013,2026-09-05 20:15:51 UTC,81,F,33.9,mm,51
SEN002,16/03/2026 00:40,31.9,�C,0.77,in,56
SEN047,2026-03-11 20:31:46 UTC,25.7,�C,49.3,MM,70
SEN029,03/07/2026 03:48,31.4,C,38.7,mm,
SEN023,,73.8,F,19,mm,43
SEN037,2026-05-12 22:03:27 UTC,18.5,c,1.8,inch,56
SEN031,2026-09-05 12:36:22 UTC,23.9,�C,41.7,MM,62
SEN041,2026-08-13 13:29:30 IST,22.8,�C,0.7,mm,78
SEN015,2026-03-11 22:03:42 IST,22.8,C,25.9,MM,32
SEN049,2026-06-14 17:11:20 IST,29.3�C,,41.1,mm,35
UNKNOWN,2026-02-27 13:34:50,75.4,Fahrenheit,27.8,mm,86
SEN032,07-Aug-2026 15:42:01,67.6,Fahrenheit,37.1,mm,91
SEN016,2026-03-18 23:47:04 IST,18.3,c,25.7,mm,30
SEN038,2026-05-30 20:51:17 IST,30.7,C,0.54,inches,79
SEN046,2026-05-08 15:56:47 IST,24.7,c,27.3,MM,55
SEN001,2026-07-12 12:26:31 IST,61.5,F,23.8,millimeters,
SEN034,,81.5,F,42.7,MM,80
SEN042,2026-01-17 15:27:39 UTC,25.5,�C,0.21,inches,47
SEN019,2026-05-17 21:17:05,25.3�C,,1.37,inch,77
SEN043,2026-01-04 05:11:04 IST,37.4,C,31.6,mm,86
SEN003,2026-02-08 20:22:12 UTC,24,Celsius,5.2,MM,54
SEN009,2026-01-23 14:43:37 IST,38.2,c,11.5,MM,31
SEN036,2026-01-08 16:00:06 UTC,21.6,c,32.4,MM,79
SEN015,2026-02-09 12:59:05 UTC,16.4�C,,0.1,inches,44
SEN006,2026-01-03 05:02:56 IST,22.2�C,,NA,,59
SEN015,2026-03-06 05:54:17 IST,35.9,�C,35.7,MM,75
SEN036,2026-06-04 02:40:27 IST,29.3,C,22.7,MM,55
SEN028,2026-04-06 07:56:22 IST,35.6,C,18.6,MM,84
SEN036,2026-06-14 21:00:10 IST,33.1,c,-7.9,mm,74
SEN005,2026-02-27 18:21:05 UTC,92.3,f,NA,,66
SEN048,2026-04-01 10:33:43 UTC,59.2,Fahrenheit,1.55,inch,81
SEN008,2026-02-28 10:38:17 IST,35.3,�C,34.2,MM,48
SEN009,2026-06-11 20:47:47 IST,25.8,C,-21,mm,49
SEN046,2026-05-02 21:48:42 IST,62.8,�F,6.3,millimeters,40
SEN015,,90.3,F,28,MM,36
SEN010,2026-02-16 14:30:59 IST,22.4�C,,1.91,inches,32
SEN010,2026-06-02 09:55:02 IST,95,Fahrenheit,1.59,in,58
SEN044,2026-05-04T10:33:17,83.3,f,-19.2,mm,37
SEN038,2026-08-07 22:04:10,34.0�C,,1.1,inch,31
SEN013,2026-03-22 05:34:17 UTC,15.3�C,,41.7,MM,87
UNKNOWN,2026-07-24 00:37:57 UTC,29.5,C,27.6,millimeters,75
SEN019,2026-01-26 23:25:29 IST,24.6,Celsius,32.2,millimeters,37
SEN009,2026-07-13 09:31:02 UTC,37.8,c,15.1,mm,87
SEN038,01/05/2026 20:08,92.8,�F,12.9,millimeters,45
SEN014,,17.5�C,,NA,,95
SEN036,2026-08-03 04:25:49 UTC,59.9,f,0.33,inch,48
SEN039,2026-06-13 06:52:16 IST,19.8,c,-48.6,mm,36
SEN018,2026-02-26 04:16:24 IST,82.8,f,-47.6,mm,62
SEN006,2026-02-24 21:54:58 IST,27.5�C,,0.25,inch,68
SEN023,2026-03-08 09:55:59 IST,20.1,Celsius,16.7,millimeters,40
SEN042,2026-05-05 11:37:50 UTC,27.9,C,0.76,in,65
SEN026,2026-06-25 21:21:47 IST,80.4,�F,-35,mm,76
UNKNOWN,2026-03-23 18:04:19 IST,70.7,F,0.75,inches,
SEN050,2026-05-05 04:01:17 IST,103.8,F,25.6,millimeters,82
SEN043,2026-06-20 08:04:05 IST,28.5�C,,24.3,mm,
SEN020,2026-04-26 15:14:14 IST,100.8,Fahrenheit,12.9,millimeters,35
SEN017,2026-06-27 17:17:19 UTC,16.7,C,1.19,inches,41
SEN001,2026-06-29 17:45:31 UTC,33,Celsius,31.2,mm,
SEN012,2026-02-04 21:21:51 UTC,33.1�C,,41.3,MM,91
SEN042,2026-01-06 21:14:21 IST,99.9,Fahrenheit,32.3,mm,44
SEN034,2026-03-13 00:18:01 IST,38.8,c,1.2,in,42
SEN005,,36.5,�C,5.4,mm,51
SEN036,2026-02-03 17:33:01 IST,94.5,�F,NA,,65
SEN020,2026-03-04 06:58:45 IST,22.6�C,,NA,,88
SEN003,,37.4�C,,23,MM,88
SEN023,2026-04-10 15:23:16 UTC,31.6�C,,0.75,in,34
SEN016,2026-01-06 20:11:14 IST,83.7,F,44.4,MM,79
SEN006,2026-08-12 06:40:14 IST,30.9�C,,1.76,inches,30
SEN025,,18.1,C,48.3,MM,43
SEN044,2026-01-03 07:09:12 IST,18.4,C,-42,mm,
SEN012,,75.7,f,1.14,in,
SEN002,2026-08-06 10:32:34 UTC,64.6,f,28.6,MM,39
SEN033,2026-09-02 19:59:30 UTC,20.6,�C,7.2,MM,40
UNKNOWN,2026-07-23 17:05:07 IST,19,C,1.76,in,76
SEN005,2026-02-05 00:03:42 IST,26.3�C,,1.28,inch,72
SEN032,2026-04-03 16:06:40 IST,99.7,Fahrenheit,7.5,millimeters,31
SEN034,,37.3�C,,1.61,in,84
SEN030,2026-09-07 02:53:06 IST,84.2,�F,27.5,mm,66
SEN004,2026-03-01 13:40:11 UTC,65.5,f,36.2,mm,64
SEN015,2026-05-18 07:55:43 IST,24.5,Celsius,28.1,millimeters,66
SEN048,2026-08-16 16:49:30 IST,24.3,C,10.7,mm,30
SEN002,2026-04-12 18:29:07 UTC,34.9,c,1.5,inch,57
SEN029,2026-04-09 05:52:22 IST,59.7,�F,26.4,MM,83
SEN030,2026-07-23 14:55:55 IST,76.6,f,30.3,millimeters,47
SEN018,2026-08-10 03:13:05 UTC,36.6,C,NA,,55
SEN021,2026-05-26 23:28:47 IST,60.8,f,0.47,inches,42
SEN035,21/02/2026 04:57,70.7,f,28.8,millimeters,80
SEN029,,26.3�C,,NA,,51
SEN030,2026-03-06 12:58:11 UTC,19.8,C,5.3,mm,50
SEN015,2026-01-02 07:09:20 IST,33.3,�C,0.13,inches,39
SEN012,,72.9,�F,34.3,millimeters,50
SEN015,2026-01-29 09:28:53 IST,81.7,f,-9.5,mm,89
SEN017,2026-04-11 22:27:18 IST,39.4�C,,14.4,millimeters,65
SEN001,2026-04-22 08:01:28 UTC,28.2,Celsius,23.6,MM,79
SEN014,2026-02-09 02:22:38 IST,16.5,C,0.15,in,95
SEN024,2026-05-20 13:47:16 IST,79.9,f,2.8,MM,71
SEN005,2026-03-14 05:15:27 IST,22.2�C,,0.25,in,
SEN015,2026-02-15 01:50:42 IST,20,c,1.33,in,34
SEN010,2026-06-07 09:07:39 UTC,30.4�C,,44.5,MM,62
SEN021,2026-09-05 16:41:54 UTC,97.9,F,NA,,67
SEN010,2026-01-18 08:38:43 IST,103.6,Fahrenheit,1.63,in,31
SEN034,2026-05-01 00:19:00 IST,22,c,11.5,MM,32
SEN015,2026-02-02 14:22:47 UTC,35.7,c,NA,,92
SEN013,2026-04-24 21:35:37 IST,17.4,c,38.9,millimeters,
SEN010,,33.4�C,,25.9,MM,
SEN009,2026-01-28 05:37:38 IST,76.6,Fahrenheit,1.72,inches,94
SEN019,2026-07-02 12:28:01 IST,17.3,c,49.1,millimeters,32
SEN040,2026-06-04 16:35:11 IST,22.0�C,,-8.8,mm,61
SEN010,,17.9,Celsius,45,mm,52
SEN025,2026-01-05 23:13:32 UTC,86.4,Fahrenheit,24.2,MM,35
SEN042,,31.2,�C,45.1,MM,76
SEN010,2026-07-08 19:37:28 IST,19,�C,8.7,mm,35
SEN030,07-26-2026 08:00 PM,16.2,c,16,mm,91
SEN016,2026-03-06 02:30:58 IST,71.8,�F,NA,,52
SEN010,2026-04-12 21:04:46 UTC,16.1�C,,0.88,in,
SEN027,2026-02-07 22:17:37 IST,77.4,F,16.5,millimeters,33
SEN034,05/04/2026,85.1,Fahrenheit,21.1,MM,47
SEN047,05-09-2026 09:29 PM,23.8�C,,NA,,48
UNKNOWN,25/06/2026 04:33,35.9�C,,20.3,MM,51
SEN050,2026-06-11 19:10:18 IST,38.1,Celsius,4,millimeters,
SEN019,,35.0�C,,29.3,mm,89
SEN046,2026-01-02 02:34:38 UTC,38.6,C,36.8,mm,50
SEN032,2026-03-13 23:06:04 IST,89.1,Fahrenheit,10.9,MM,66
SEN012,2026-03-10 23:15:23 IST,39.4�C,,0.67,inch,32
SEN010,2026-06-29 19:54:47 IST,75.4,f,45,MM,32
SEN026,2026-03-15 06:51:14 IST,61.5,Fahrenheit,39.7,millimeters,80
SEN029,2026-07-31 08:43:27 IST,36,C,1.23,inches,43
SEN046,2026-05-29 06:58:19 UTC,30.6,�C,48.5,MM,
SEN022,2026-01-14T08:27:50,16.9,c,NA,,41
SEN044,2026-04-26T16:09:16,17,c,3.5,MM,83
SEN047,2026-07-25 07:03:48 UTC,24.1�C,,0.33,in,77
SEN048,01/07/2026 12:02,82.4,�F,-25.4,mm,36
SEN005,2026-02-08 20:53:20 IST,38.4�C,,30.7,millimeters,66
SEN023,2026-05-29 12:53:33 UTC,67.5,F,0.72,in,80
SEN038,2026-06-21 05:49:39 UTC,102.2,Fahrenheit,43.5,MM,
SEN020,2026-09-07 17:57:45 IST,75.7,�F,1.33,in,58
SEN033,,68.2,�F,0.76,inch,35
SEN014,2026-06-05 19:16:20 IST,65.8,F,5,MM,36
SEN038,2026-07-15T22:51:38,21.8,�C,0.1,in,30
SEN005,2026-09-01 12:32:17 UTC,38.2�C,,0.7,mm,83
SEN040,,30,C,NA,,43
SEN050,2026-02-20 17:57:53 IST,69.4,f,19.2,MM,59
SEN046,2026-08-24 00:49:55 IST,37.7�C,,-48.6,mm,52
SEN043,2026-01-19 18:17:56 IST,90.1,Fahrenheit,1,mm,51
SEN049,2026-06-16 18:48:33 IST,24.5�C,,30.5,mm,36
SEN004,2026-09-03 16:03:26 UTC,17.2,Celsius,44.5,mm,92
SEN028,2026-01-04 08:43:21 IST,23.4,C,31.3,mm,34
SEN041,2026-01-31 13:08:27 IST,16.8,Celsius,-45.2,mm,50
SEN034,2026-04-27 08:16:15 IST,22.2�C,,0.98,inch,77
SEN027,2026-08-14 21:39:39 UTC,26.9,c,0.13,inches,53
SEN042,2026-05-19 13:27:22 IST,19.8�C,,0.46,inch,67
SEN009,2026-03-07 22:01:24 UTC,18.6,c,12.9,millimeters,67
SEN029,2026-06-18 15:50:56 IST,24.3,c,31.5,millimeters,55
SEN035,2026-09-04 17:56:27 IST,20.6,c,0.57,in,37
SEN003,2026-06-26 15:50:53 IST,20.7,c,49.9,mm,78
SEN005,2026-04-23 17:12:56 UTC,16.3,C,48.3,MM,
SEN041,2026-02-21 21:14:00 IST,70,F,-16.7,mm,68
SEN005,2026-01-11 10:33:20 UTC,17.9,�C,0.56,inch,62
SEN007,2026-01-31 15:06:50 IST,28.1,�C,26.1,mm,81
SEN017,,60.1,f,43.6,MM,93
SEN004,31/07/2026 08:32,38.4,C,42.1,MM,30
SEN041,2026-08-22 12:18:32 UTC,16.6,Celsius,0.56,inches,34
SEN043,2026-06-20 04:35:03 UTC,72.9,Fahrenheit,45.9,mm,34
SEN002,,20.8,C,20.5,millimeters,81
SEN013,2026-04-25 06:29:47 IST,90.9,�F,35.9,millimeters,86
SEN038,,39.8,Celsius,12.6,MM,50
UNKNOWN,,95.9,�F,0.56,inch,80
SEN024,22-Jun-2026 04:41:44,36,Celsius,NA,,35
SEN012,2026-03-19 07:17:58 UTC,35.6,c,47.1,MM,48
SEN014,26/03/2026,27.5,c,39.5,MM,37
SEN031,2026-07-19 15:57:30,75.2,f,1.2,in,41
SEN004,2026-04-21 18:39:58 UTC,24,Celsius,36.6,mm,
UNKNOWN,2026-02-04 13:32:03 IST,30,�C,-8.6,mm,58
SEN017,2026-08-23 02:12:42 IST,70.5,�F,43.1,millimeters,83
SEN017,,26.6,�C,1.13,in,66
SEN047,2026-07-31 09:08:44 IST,68.2,f,16.4,MM,35
SEN035,01-09-2026 04:28 PM,34.8�C,,48.8,MM,64
SEN043,2026-03-30 15:02:38 IST,34.1,�C,0.47,inches,74
SEN047,2026-05-30 23:23:06 IST,31.5,�C,39.1,MM,73
SEN037,2026-02-08 02:56:20 IST,30.8,�C,1.69,inch,62
SEN038,2026-05-31 07:51:41 UTC,79.2,F,-2.9,mm,
SEN036,,28.2,�C,46.6,millimeters,64
SEN010,2026-05-13 02:41:03 IST,27.2,�C,1.28,inch,30
SEN006,2026-03-17 21:57:56 UTC,103.1,Fahrenheit,1.19,inch,32
SEN027,2026-08-26 19:37:59 IST,35.7,Celsius,11.4,millimeters,70
SEN045,2026-01-27 12:27:17 IST,18.1,Celsius,1.69,in,62
SEN033,2026-08-08 00:20:20 IST,59.9,Fahrenheit,-21.2,mm,73
SEN037,2026-05-24 10:44:06 UTC,77.7,�F,19.3,millimeters,73
SEN015,2026-01-04 03:44:12 IST,28.7,Celsius,31.4,MM,
SEN046,2026-07-12 17:52:49 UTC,91,Fahrenheit,17.7,mm,62
SEN042,2026-07-24 06:05:40 IST,87.8,F,0.09,inches,49
SEN047,2026-05-29 08:13:38 UTC,29.9,�C,18.5,millimeters,
SEN034,2026-03-21 08:38:56 IST,37,c,NA,,53
SEN019,,98.2,f,48.1,mm,77
SEN008,2026-09-06 22:53:17 IST,35.8,C,38.5,millimeters,68
SEN041,,30.1,c,12.2,mm,49
SEN031,2026-08-23 09:56:13 UTC,60.4,Fahrenheit,-5.6,mm,57
SEN024,2026-03-15 00:50:53 UTC,21.5,C,7.3,mm,45
SEN028,2026-01-13 00:28:55 IST,90.9,Fahrenheit,46.4,mm,59
SEN048,2026-02-09 14:26:21 UTC,76.5,F,19.1,mm,88
UNKNOWN,15/06/2026 04:41,75.9,F,0.5,inch,93
SEN004,2026-07-24 23:51:49 UTC,38.8,Celsius,25.6,MM,47
SEN041,2026-07-18 13:37:50 UTC,69.3,�F,10.7,millimeters,46
SEN007,,17.8,�C,9.9,millimeters,32
SEN022,07-18-2026 03:35 PM,92.5,f,1.26,inch,66
SEN035,2026-04-01T08:23:55,19.5,c,38.6,mm,49
SEN033,02-27-2026 06:13 PM,22.8,c,6.7,mm,95
SEN003,2026-03-12 01:11:53 IST,86.5,Fahrenheit,-15.3,mm,59
SEN018,2026-02-23 13:56:38 UTC,24.9,C,-41.8,mm,31
SEN017,2026-02-24 17:14:51 UTC,61.2,F,1.24,inches,54
SEN049,2026-05-19 01:21:00 IST,37.6�C,,0.12,in,52
SEN041,2026-03-02 15:54:28 IST,19.3�C,,26.9,millimeters,81
SEN013,12-Jun-2026 01:22:33,15.8�C,,-14.7,mm,53
SEN043,2026-08-03 21:10:20 UTC,73.4,�F,27.5,MM,37
SEN050,2026-07-25T07:21:20,60.1,f,49.8,millimeters,
SEN043,15-May-2026 07:05:29,81.3,f,0.02,inches,91
SEN024,2026-02-01 10:35:12 IST,34.2,Celsius,37.9,mm,63
SEN036,2026-06-30 09:02:55 IST,17.9,c,1.3,in,51
SEN037,2026-08-06 13:30:25,75.2,f,1.35,inch,61
UNKNOWN,,39.1�C,,1.58,inches,
SEN034,,33.5,C,NA,,39
SEN031,2026-03-16 16:30:48 IST,36.2,�C,1.28,in,69
SEN014,2026-08-17 05:43:20 IST,27.4�C,,19.7,millimeters,55
SEN030,2026-04-18 02:06:45 UTC,38.2,Celsius,46.6,millimeters,31
SEN050,2026-04-22 15:02:58 IST,33.8,c,0.78,inch,82
SEN006,2026-03-11 14:17:59 IST,97.9,Fahrenheit,18.3,MM,47
SEN033,2026-04-28 14:30:25 UTC,19.9,�C,16.6,millimeters,68
SEN005,2026-05-05 11:28:10 IST,24.5,Celsius,17.3,MM,62
SEN014,2026-06-30 21:02:18 UTC,70.3,Fahrenheit,1.17,inch,33
SEN016,2026-04-28 02:53:46 IST,32.9,�C,3.6,millimeters,
SEN002,11-Apr-2026 21:17:34,95.2,f,2.7,MM,50
SEN028,2026-05-09 02:24:03 UTC,24.3�C,,32.4,millimeters,59
SEN042,2026-08-11 11:04:38 UTC,23.6�C,,1.37,in,80
SEN023,2026-07-14 01:10:17 IST,100.2,f,0.09,inches,32
UNKNOWN,,59.5,F,1.68,in,36
SEN033,2026-08-16 19:59:35 IST,68.5,F,24.4,mm,53
UNKNOWN,2026-04-03 05:36:39 UTC,27.1,�C,28.9,MM,91
SEN018,2026-04-16 19:28:35,22.1,C,45.7,mm,50
SEN037,2026-03-05 01:31:09 IST,63.1,Fahrenheit,0.05,inch,38
SEN031,2026-07-02 01:12:07 UTC,31.4,�C,1.76,inches,46
SEN005,03-01-2026 08:16 PM,39.4,Celsius,35.2,MM,93
SEN027,2026-01-22 22:26:04 IST,75,Fahrenheit,0.56,in,
SEN010,,79.2,�F,-39.2,mm,41
SEN047,,94.8,Fahrenheit,1.9,MM,81
SEN028,2026-07-05 21:16:37,27.5�C,,NA,,53
SEN003,2026-01-13 03:00:19 IST,23.3,Celsius,NA,,
SEN033,2026-08-02 19:54:01 IST,80.4,Fahrenheit,31.8,mm,83
SEN007,2026-04-03 21:25:26 UTC,25.1�C,,0.67,inches,61
SEN043,2026-08-14 05:52:16 UTC,74.7,Fahrenheit,49.7,millimeters,53
SEN050,2026-04-17 16:23:26 IST,59.9,�F,23.5,millimeters,
SEN029,2025-12-31 21:49:13 UTC,69.6,Fahrenheit,-22.4,mm,54
SEN019,08-21-2026 08:09 PM,28.3,c,38.7,millimeters,93
UNKNOWN,2026-01-31 17:02:20 IST,34.7,C,0.52,inch,82
SEN015,2026-08-23 23:13:37 IST,17.7�C,,22.7,mm,
SEN003,2026-09-05 11:58:10 UTC,94.3,f,0.6,MM,65
SEN042,2026-01-29 21:10:29 IST,31.4,Celsius,0.94,inch,
SEN004,2026-03-14 00:18:08 IST,95,f,23.8,mm,43
SEN016,2026-08-25 07:29:49 IST,78.1,Fahrenheit,45.9,MM,85
SEN009,08-27-2026 06:23 PM,34.4,c,37.2,MM,73
SEN004,2026-03-03 12:23:07 UTC,63.7,�F,4.7,MM,46
SEN022,2026-07-17 07:43:53 UTC,15.4,Celsius,20.5,millimeters,64
SEN012,2026-03-05T04:39:45,19.5,Celsius,NA,,89
SEN035,2026-03-23 21:10:44 IST,38.1,Celsius,21,millimeters,77
SEN005,2026-08-10 21:29:43 IST,87.6,f,22.7,mm,86
SEN019,2026-06-22 01:45:11 UTC,34.3,c,33.8,millimeters,77
SEN022,2026-07-04 16:17:15 IST,83.3,�F,0.29,inch,58
SEN021,2026-04-26 14:23:25 IST,66.6,�F,28.9,millimeters,
SEN006,16/06/2026 16:34,36.8,C,8.1,mm,88
SEN024,2026-02-23 08:05:30 UTC,28.1,C,47.4,millimeters,93
SEN010,2026-02-03 07:05:09 IST,21.6,C,0.57,in,67
SEN007,2026-05-27 22:17:01 IST,23.1�C,,0.31,inch,77
SEN043,2026-07-12 06:39:17 IST,25.5�C,,0.93,inches,82
SEN014,2026-02-21 00:58:29 UTC,101.8,f,0.96,in,85
SEN045,,93.9,F,46.3,millimeters,59
SEN038,2026-08-12 00:26:04 UTC,96.6,Fahrenheit,1.37,inch,53
SEN028,2026-07-19 17:14:03 IST,19.5,C,1.2,in,42
SEN010,2026-08-31 08:13:07 UTC,99.7,Fahrenheit,6.5,MM,67
SEN007,2026-06-21 11:00:10 IST,27.3,�C,23.1,MM,
SEN024,2026-07-05 23:20:39 UTC,17,�C,19,MM,92
SEN048,2026-06-29 04:14:30 IST,17.5,�C,34.6,millimeters,36
SEN032,2026-04-20 15:09:16 IST,98.2,Fahrenheit,36.2,MM,75
SEN010,2026-02-24T21:57:10,102,�F,21.8,MM,95
SEN004,2026-08-13 05:30:01 UTC,37.9,c,NA,,60
SEN021,2026-05-28 01:53:25 UTC,17.7�C,,8.8,mm,44
SEN003,2026-02-19 10:11:16 UTC,29.7,c,19.8,MM,68
SEN031,,93.7,�F,-7.1,mm,71
SEN030,2026-08-21 11:12:59 UTC,28,Celsius,45.3,MM,47
SEN047,28/05/2026,64,�F,-25.2,mm,60
SEN012,2026-04-04 18:08:16 IST,94.3,�F,38.9,MM,63
SEN027,,63.1,Fahrenheit,0.9,MM,39
SEN020,,63.5,f,0.9,mm,54
UNKNOWN,2026-05-26 13:32:55,28.3�C,,0.38,inches,80
SEN041,2026-04-12 04:43:02 IST,93.6,f,3,mm,68
SEN038,18-Feb-2026 12:52:17,72.3,�F,44.4,mm,43
SEN003,2026-04-22 07:54:33 UTC,18.0�C,,-47.1,mm,67
SEN004,2026-07-07 00:38:41 UTC,32.6,�C,44,mm,63
SEN036,2026-02-14 00:02:15 UTC,78.1,Fahrenheit,38,mm,49
SEN026,2026-04-26 23:10:48 UTC,103.3,f,49.7,millimeters,93
SEN035,2026-08-01 18:30:21 UTC,17.3,c,0.4,inch,
SEN040,2026-09-09 18:08:15 UTC,75.9,F,22.1,millimeters,37
SEN005,2026-04-27 12:25:32 UTC,82.4,�F,-14.1,mm,93
SEN020,2026-01-20 18:19:44 UTC,39.3,C,0.78,inches,51
SEN030,2026-01-26 04:31:13 UTC,33.4,c,2.4,MM,32
SEN027,2026-08-31 01:26:45 UTC,36.2,Celsius,28.1,millimeters,30
SEN033,2026-01-27 06:07:18 UTC,24.7,Celsius,-37.8,mm,33
SEN050,2026-05-24 19:01:20 UTC,39.8,�C,0.92,in,45
SEN044,2026-04-29 10:13:16 UTC,103.6,�F,18.5,millimeters,
SEN016,2026-08-04 19:13:51 UTC,38.9,�C,46.7,millimeters,57
SEN010,,21.0�C,,28.9,MM,
SEN037,2026-07-15 14:58:35 UTC,26.2,C,43.3,MM,33
SEN041,2026-04-06 23:58:36 IST,30.5�C,,9.6,mm,32
SEN026,2026-05-10 03:05:25 UTC,19.3,Celsius,NA,,39
SEN039,03-13-2026 03:58 AM,28.3�C,,0.3,millimeters,30
SEN012,2026-05-07 08:54:29,86.5,Fahrenheit,36.9,millimeters,53
SEN022,2026-03-01 12:37:04 UTC,102,�F,29.6,millimeters,56
SEN035,2026-01-15 01:59:10 IST,88.5,F,48.5,mm,
SEN025,2026-01-04 23:45:03 UTC,27.9,C,48.1,MM,41
SEN036,07-Mar-2026 00:57:52,15.7,c,21.2,mm,
SEN026,2026-04-03 08:15:07 UTC,28.2,Celsius,NA,,74
SEN013,2026-02-07 06:26:25 UTC,18.1�C,,NA,,53
SEN004,2026-05-10T01:55:24,82,F,1.59,in,90
SEN032,2026-08-22 01:23:31 IST,69.8,Fahrenheit,34.8,mm,52
SEN037,2026-02-28 20:01:09 IST,31.1,�C,4.9,MM,30
SEN023,2026-05-16 22:37:27 UTC,79.5,F,4.4,millimeters,94
SEN012,2026-01-06 19:57:56 UTC,85.5,f,2.7,MM,58
SEN037,2026-06-14 14:03:54 UTC,36.2,c,42,MM,64
SEN030,2026-05-08 06:33:27 IST,17.9,�C,-9.7,mm,57
SEN007,,17.2,c,11,millimeters,93
SEN038,2026-05-02 18:10:18 IST,37.6,c,3,millimeters,40
SEN025,2026-04-09 05:12:24 UTC,25.8,�C,1.78,in,87
SEN015,2026-01-18 23:18:33 UTC,69.6,f,1.25,in,64
SEN031,2026-02-13 21:32:26 UTC,102.9,�F,14.6,MM,54
SEN010,2026-01-30 11:59:39 IST,37,c,1.14,in,51
SEN044,2026-07-23 14:07:24 UTC,25.8,C,37.7,mm,35
SEN050,2026-02-26 05:10:18 IST,92.3,f,0.04,inch,61
SEN039,2026-06-09 12:37:44 IST,100.4,Fahrenheit,32.5,mm,75
SEN016,,66.6,Fahrenheit,16.7,mm,68
SEN034,2026-06-06 02:02:07 IST,25.0�C,,35.6,MM,62
SEN046,2026-04-01 12:14:48 IST,17.6,c,20.8,millimeters,42
SEN036,2026-07-23 00:01:21 UTC,38.8�C,,NA,,80
SEN002,2026-06-19 10:59:07 UTC,92.8,�F,23.7,MM,92
SEN003,,83.7,f,12.3,MM,73
SEN040,2026-04-26 14:34:12 IST,31.5,�C,39.1,millimeters,61
SEN040,2026-06-09 08:30:48 IST,19,c,0.73,inches,65
SEN013,2026-02-28 07:25:51 UTC,31.4,C,0.65,inches,80
SEN037,2026-05-27 03:24:58 UTC,34.2,�C,1.41,inches,
SEN010,2026-01-18 19:46:52 UTC,16.9�C,,1.82,inches,39
SEN023,2026-06-02 19:27:43 IST,15.3�C,,19.8,millimeters,65
SEN037,2026-03-01 13:42:37,74.1,f,14.5,millimeters,38
SEN028,2026-03-05 04:59:03 UTC,102.7,F,NA,,94
SEN015,2026-01-22 13:24:58 UTC,21.3�C,,26.1,MM,64
SEN027,2026-02-06 09:56:13 UTC,29,�C,3.2,MM,64
SEN023,2026-03-17 15:27:51 UTC,67.1,�F,17,mm,60
SEN036,,16.4�C,,13.6,mm,61
SEN023,09-01-2026 12:04 PM,98.4,�F,42.3,millimeters,88
SEN028,16-May-2026 18:30:11,88.7,�F,15.6,mm,70
SEN034,2026-06-03 10:36:36 UTC,88.5,f,1.27,inch,64
SEN050,2026-05-21 14:20:46 UTC,96.3,f,33.6,MM,85
SEN015,2026-08-07 15:50:07 UTC,26.9�C,,NA,,77
SEN041,2026-04-20 02:14:45 UTC,104,f,48.4,MM,
UNKNOWN,2026-01-10 15:45:54 UTC,97.3,�F,34.4,mm,59
SEN028,30/07/2026,38.3,Celsius,36.7,MM,38
SEN016,2026-01-02 13:28:27 IST,20.3,�C,38.7,millimeters,66
SEN012,2026-05-24 13:58:27 IST,27.2,Celsius,0.43,inches,87
SEN026,2026-01-04 00:15:35 IST,31.8,�C,30.1,mm,61
SEN009,2026-06-13 02:28:08 IST,90.1,Fahrenheit,1.06,inches,86
SEN031,2026-05-15 09:23:18 IST,29.2,�C,0.82,in,56
SEN032,2026-04-25 10:40:50 IST,72.9,f,0.95,in,83
SEN030,2026-06-13 18:37:59 UTC,102,f,22.4,millimeters,53
SEN013,2026-07-10 17:14:41 UTC,18.8,C,35.9,millimeters,36
SEN011,03-04-2026 03:02 PM,66.6,f,40.3,MM,42
SEN030,2026-07-05 22:10:40 UTC,63.5,Fahrenheit,16,mm,62
SEN017,2026-02-14T05:37:45,15.4,c,11.1,millimeters,51
SEN005,2026-05-10 11:07:14 IST,92.1,�F,1.37,inch,79
SEN044,2026-02-21 04:50:32 IST,16.2�C,,NA,,65
SEN039,2026-06-14 08:04:18 IST,39.8,Celsius,20.7,mm,45
SEN025,2026-08-10 15:56:21,31.3,Celsius,46.9,millimeters,
SEN035,2026-03-21 03:44:44 UTC,37.4,C,42.1,millimeters,59
SEN012,2026-06-15 04:43:04 IST,65.5,F,37,millimeters,52
UNKNOWN,2026-07-14 09:06:23 UTC,15.1,�C,20.5,mm,44
SEN031,24-Jul-2026 07:59:12,88.3,�F,0.52,inches,
SEN015,2026-06-05 00:01:38 IST,30.6,�C,5.4,mm,40
SEN006,2026-08-01 09:22:38 IST,18.5,C,26.2,mm,63
