date,Mandi_ID,Crop,Min_Price,Max_Price,Modal_Price,MSP,Mandi_Name,District,State,Mandi_Type,Total_Area_Acres,Avg_Temperature_C,Total_Rainfall_mm,Avg_Humidity,Sensor_Count,Price_Crash,Total_Arrivals_Qtl,Farmer_Count,Arrival_Records,Price_Risk_Score,Supply_Pressure_Score,Transport_Risk_Score,Priority_Score
2026-06-16,MANDI027,Maize,1845.0,2143.52,1994.33,,Kochi APMC,Hisar,Haryana,APMC,39.0,28.591627906976747,985.5,54.8974358974359,30.0,False,,,,94.30119176598049,80.89703600978807,79.4740973312402,87.31452615217471
2026-06-16,MANDI027,Rice,1933.0,2109.0,2021.14,2183.0,Kochi APMC,Hisar,Haryana,APMC,39.0,28.591627906976747,985.5,54.8974358974359,30.0,True,,,,94.30119176598049,80.89703600978807,79.4740973312402,87.31452615217471
2026-06-16,MANDI028,Cotton,6461.31,7645.0,7053.19,6620.0,Machilipatnam APMC,Hisar,Haryana,APMC,33.0,28.591627906976747,985.5,54.8974358974359,30.0,False,,,,90.5625717566016,73.39567509340661,51.78571428571429,77.65713126346564
2026-06-16,MANDI030,Mustard,5173.0,5810.0,5491.04,5650.0,Patiala APMC,Sirsa,Unknown,APMC,19.0,28.591627906976747,985.5,54.8974358974359,30.0,True,,,,80.4733727810651,74.60102828562987,61.85983827493262,74.98896253120803
2026-06-16,MANDI033,Mustard,5723.04,6171.31,5947.18,5650.0,South Dumdum Grain Market,Ambala,Haryana,APMC,31.0,28.591627906976747,985.5,54.8974358974359,30.0,False,,,,88.24699110413397,82.29438421305494,86.78571428571429,86.16895367312632
2026-06-16,MANDI034,Maize,2007.455,2339.1975,2173.18,2090.0,Ludhiana Grain Market,Ambala,Haryana,APMC,11.0,28.591627906976747,985.5,54.8974358974359,30.0,False,,,,80.34461538461538,77.25248517221951,83.41367221735321,80.03078768744419
2026-06-16,MANDI035,Wheat,2005.08,2494.8,2250.0,2275.0,Guntakal Mandi,Ambala,Haryana,APMC,17.0,28.591627906976747,985.5,54.8974358974359,30.0,True,,,,87.9375696767001,89.41117903868066,84.29517502365185,87.65117355468462
2026-06-16,MANDI039,Maize,2004.07,2361.91,2183.0,,Anand Grain Market,Unknown,Haryana,APMC,5.0,28.591627906976747,985.5,54.8974358974359,30.0,False,,,,79.01022054868207,79.24579357616419,74.65437788018433,78.20972392322716
2026-06-16,MANDI040,Mustard,5485.5,6656.0,6070.59,5650.0,Jodhpur Market,Fatehabad,Haryana,DIRECT,40.0,28.591627906976747,985.5,54.8974358974359,30.0,False,,,,79.85907222548444,75.65086038382984,65.97744360902256,75.82028294969568
2026-06-16,MANDI041,Maize,1795.61,2200.95,1998.0,,Gurgaon Grain Market,Fatehabad,Haryana,APMC,39.0,28.591627906976747,985.5,54.8974358974359,30.0,False,,,,89.28956393924548,88.12206358446895,84.24254317111462,87.92990967918635
2026-06-16,MANDI041,Mustard,5121.0,6376.0,5748.0,5650.0,Gurgaon Grain Market,Fatehabad,Haryana,APMC,39.0,28.591627906976747,985.5,54.8974358974359,30.0,False,,,,89.28956393924548,88.12206358446895,84.24254317111462,87.92990967918635
2026-06-16,MANDI045,Sugarcane,3404.32,3831.04,,3500.0,Farrukhabad Mandi,Meerut,Uttar Pradesh,PRIVATE,25.0,28.591627906976747,985.5,54.8974358974359,30.0,False,,,,86.63461538461537,70.61197686014796,78.47644376899696,80.19618950415146
2026-06-16,MANDI049,Sugarcane,3562.48,4285.47,3923.98,3500.0,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,PRIVATE,39.0,28.591627906976747,985.5,54.8974358974359,30.0,False,,,,83.6923076923077,65.53228421744815,71.13583138173303,75.73300538773489
2026-06-16,MANDI052,Maize,1796.8,2008.09,1902.44,2090.0,Kakinada APMC,Saharanpur,Uttar Pradesh,APMC,48.0,28.591627906976747,985.5,54.8974358974359,30.0,True,,,,81.36752136752136,74.64605814080998,72.73469387755104,77.62451690151389
2026-06-16,MANDI053,Maize,1994.25,2161.31,2077.78,2090.0,Panihati Market,Saharanpur,Uttar Pradesh,APMC,28.0,28.591627906976747,985.5,54.8974358974359,30.0,True,,,,65.80645161290323,57.950404144895174,63.891323400525856,63.066611730025336
2026-06-16,MANDI054,Sugarcane,3382.83,,3612.0,3500.0,Nangloi Jat Grain Market,Saharanpur,Unknown,DIRECT,45.0,28.591627906976747,985.5,54.8974358974359,30.0,False,,,,76.2197802197802,77.65398436673976,85.71428571428571,78.54894256276917
2026-06-16,MANDI055,Maize,1930.0,2362.0,2145.85,2090.0,Chandigarh APMC,Bareilly,Uttar Pradesh,APMC,12.0,28.591627906976747,985.5,54.8974358974359,30.0,False,843.55,252.0,3.0,90.5625717566016,69.82213056659805,77.3671096345515,81.70134697519052
2026-06-16,MANDI056,Cotton,5832.69,7079.0,6456.0,6620.0,Bilaspur Mandi,Bareilly,Uttar Pradesh,PRIVATE,28.0,28.591627906976747,985.5,54.8974358974359,30.0,True,217.48,67.0,1.0,84.25400103252451,87.94035877107366,71.94670614359734,82.89844937630383
2026-06-16,MANDI057,Mustard,4888.93,5617.0,5253.0,5650.0,Gorakhpur APMC,Bareilly,Unknown,DIRECT,7.0,28.591627906976747,985.5,54.8974358974359,30.0,True,,,,63.678929765886295,64.32344133301102,73.11616954474097,65.75973119179464
2026-06-16,MANDI057,Sugarcane,2979.08,3197.0,3088.14,,Gorakhpur APMC,Bareilly,Unknown,DIRECT,7.0,28.591627906976747,985.5,54.8974358974359,30.0,False,,,,63.678929765886295,64.32344133301102,73.11616954474097,65.75973119179464
2026-06-17,MANDI002,Mustard,5015.86,6254.61,5635.0,5650.0,Solapur Mandi,Ludhiana,Unknown,APMC,37.0,28.09166666666667,1027.77,61.785714285714285,31.0,True,430.59,66.0,1.0,81.51848151848152,76.99654615874924,84.58646616541354,80.77549783994823
2026-06-17,MANDI002,Wheat,2201.74,,2264.0,2275.0,Solapur Mandi,Ludhiana,Unknown,APMC,37.0,28.09166666666667,1027.77,61.785714285714285,31.0,True,,,,81.51848151848152,76.99654615874924,84.58646616541354,80.77549783994823
2026-06-17,MANDI003,Rice,1864.06,2156.07,2010.0,2183.0,Vijayawada Mandi,Ludhiana,Punjab,APMC,19.0,28.09166666666667,1027.77,61.785714285714285,31.0,True,,,,88.71384615384615,76.75115842536506,71.49014778325123,81.68030016118284
2026-06-17,MANDI004,Maize,1969.36,2432.46,2200.91,2090.0,Khandwa Grain Market,Ludhiana,Punjab,APMC,15.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,,,,98.07692307692307,78.90813199489392,81.90619621342515,89.09214037961473
2026-06-17,MANDI005,Maize,2100.57,2620.0,2360.0,2090.0,Bhilwara Grain Market,Amritsar,Punjab,DIRECT,29.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,401.99,100.0,1.0,83.99775407074677,82.66277263917692,73.57555739058628,81.51282030524371
2026-06-17,MANDI006,Sugarcane,3486.0,3990.0,3737.91,3500.0,Kochi Mandi,Amritsar,Punjab,DIRECT,34.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,,,,87.31677771047849,69.5556694182631,81.68067226890757,80.86122413449968
2026-06-17,MANDI012,Mustard,5447.44,6539.0,,5650.0,Gaya Grain Market,Patiala,Punjab,APMC,48.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,,,,77.61786600496276,72.95716909036163,89.140365448505,78.52415681929088
2026-06-17,MANDI013,Cotton,5889.38,7133.0,6511.27,,Aurangabad Market,Patiala,Punjab,PRIVATE,25.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,,,,77.49287749287748,65.59098694520264,71.84873949579833,72.7934827291592
2026-06-17,MANDI013,Sugarcane,3528.07,3723.2,3626.0,3500.0,Aurangabad Market,Patiala,Punjab,PRIVATE,25.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,,,,77.49287749287748,65.59098694520264,71.84873949579833,72.7934827291592
2026-06-17,MANDI014,Wheat,2115.83,2495.56,2305.69,2275.0,Bathinda Grain Market,Patiala,Punjab,PRIVATE,25.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,,,,95.77464788732394,69.39336103911916,81.14111498257842,84.93355525191339
2026-06-17,MANDI015,Rice,2100.535,2520.51,2310.6949999999997,2183.0,Amravati Grain Market,Bathinda,Punjab,APMC,13.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,329.78,94.0,1.0,74.29208472686733,68.7356914985172,77.02874049027896,73.17249791104462
2026-06-17,MANDI017,Cotton,5851.0,6984.0,6417.0,6620.0,Parbhani Market,Unknown,Punjab,PRIVATE,8.0,28.09166666666667,1027.77,61.785714285714285,31.0,True,,,,84.29441062534588,80.21724901786989,80.62060889929742,82.33650179789339
2026-06-17,MANDI019,Rice,2214.05,2529.91,2371.98,,Karimnagar Grain Market,Moga,Punjab,PRIVATE,40.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,,,,95.59681697612731,69.92591084704216,68.5590421139554,82.48799016496739
2026-06-17,MANDI022,Cotton,6377.97,7272.4,6825.18,,Eluru APMC,Karnal,Haryana,APMC,45.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,237.32,0.0,1.0,84.009324009324,84.87910568926034,91.27196333078686,85.72278637759747
2026-06-17,MANDI024,Sugarcane,3335.95,4025.0,3680.64,3500.0,Jaipur Mandi,Karnal,Haryana,APMC,24.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,,,,76.5097588978186,78.16563192538968,78.00963081861958,77.30649519025012
2026-06-17,MANDI025,Wheat,2012.49,2270.69,2141.59,,Dindigul APMC,Karnal,Haryana,APMC,28.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,253.09,86.0,1.0,83.13805399898115,86.693508964632,92.92207792207793,86.16149527329577
2026-06-17,MANDI026,Mustard,4939.0,5581.89,5260.44,5650.0,Tadipatri Mandi,Hisar,Haryana,PRIVATE,35.0,28.09166666666667,1027.77,61.785714285714285,31.0,True,,,,83.4095634095634,77.41321977318262,62.73666092943202,77.47607982262289
2026-06-17,MANDI026,Sugarcane,3487.5649999999996,3794.36,3564.3575,3500.0,Tadipatri Mandi,Hisar,Haryana,PRIVATE,35.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,,,,83.4095634095634,77.41321977318262,62.73666092943202,77.47607982262289
2026-06-17,MANDI027,Rice,2131.15,2481.82,2306.0,2183.0,Kochi APMC,Hisar,Haryana,APMC,39.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,374.91,139.0,1.0,94.30119176598049,80.89703600978807,79.4740973312402,87.31452615217471
2026-06-17,MANDI028,Rice,2143.17,2369.0,2256.11,,Machilipatnam APMC,Hisar,Haryana,APMC,33.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,376.39,108.0,1.0,90.5625717566016,73.39567509340661,51.78571428571429,77.65713126346564
2026-06-17,MANDI028,Wheat,2136.0,2592.0,2364.11,2275.0,Machilipatnam APMC,Hisar,Haryana,APMC,33.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,,,,90.5625717566016,73.39567509340661,51.78571428571429,77.65713126346564
2026-06-17,MANDI030,Sugarcane,3214.0,3428.0,3320.99,3500.0,Patiala APMC,Sirsa,Unknown,APMC,19.0,28.09166666666667,1027.77,61.785714285714285,31.0,True,277.64,150.0,1.0,80.4733727810651,74.60102828562987,61.85983827493262,74.98896253120803
2026-06-17,MANDI031,Maize,2051.0,2233.53,2142.0,2090.0,Nangloi Jat Mandi,Sirsa,Haryana,APMC,22.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,,,,75.2628666297731,78.53667262463813,76.89873417721519,76.57218193772103
2026-06-17,MANDI031,Rice,2058.0,2528.0,2293.08,2183.0,Nangloi Jat Mandi,Sirsa,Haryana,APMC,22.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,414.48,139.0,1.0,75.2628666297731,78.53667262463813,76.89873417721519,76.57218193772103
2026-06-17,MANDI032,Wheat,2049.36,2223.84,2137.0,2275.0,Chapra Grain Market,Unknown,Haryana,PRIVATE,20.0,28.09166666666667,1027.77,61.785714285714285,31.0,True,,,,75.51185656448813,94.90438338438949,74.65437788018433,81.15811887359777
2026-06-17,MANDI033,Mustard,5411.09,6696.22,6053.66,,South Dumdum Grain Market,Ambala,Haryana,APMC,31.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,454.26,123.0,1.0,88.24699110413397,82.29438421305494,86.78571428571429,86.16895367312632
2026-06-17,MANDI033,Sugarcane,3176.72,3887.98,3532.35,3500.0,South Dumdum Grain Market,Ambala,Haryana,APMC,31.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,691.78,139.0,2.0,88.24699110413397,82.29438421305494,86.78571428571429,86.16895367312632
2026-06-17,MANDI038,Maize,1979.0,2206.14,2092.36,2090.0,Jalandhar Mandi,Kurukshetra,Haryana,PRIVATE,36.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,,,,90.5625717566016,82.01748808549404,65.32258064516128,82.95104843298127
2026-06-17,MANDI038,Rice,,2499.66,2315.49,2183.0,Jalandhar Mandi,Kurukshetra,Haryana,PRIVATE,36.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,,,,90.5625717566016,82.01748808549404,65.32258064516128,82.95104843298127
2026-06-17,MANDI039,Cotton,6224.83,6807.0,6516.0,6620.0,Anand Grain Market,Unknown,Haryana,APMC,5.0,28.09166666666667,1027.77,61.785714285714285,31.0,True,11.0477,119.0,2.0,79.01022054868207,79.24579357616419,74.65437788018433,78.20972392322716
2026-06-17,MANDI039,Maize,1819.46,2247.0,2033.0,2090.0,Anand Grain Market,Unknown,Haryana,APMC,5.0,28.09166666666667,1027.77,61.785714285714285,31.0,True,389.56,135.0,1.0,79.01022054868207,79.24579357616419,74.65437788018433,78.20972392322716
2026-06-17,MANDI042,Rice,1957.0,2156.67,2056.95,2183.0,Erode Mandi,Fatehabad,Haryana,PRIVATE,38.0,28.09166666666667,1027.77,61.785714285714285,31.0,True,,,,87.9375696767001,71.72639651903968,62.36099230111207,77.95890225428437
2026-06-17,MANDI043,Sugarcane,3112.12,3833.17,,3500.0,Danapur Mandi,Agra,Uttar Pradesh,PRIVATE,28.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,,,,86.52400231347598,60.10451362824802,69.88362760834673,75.27008076688175
2026-06-17,MANDI045,Rice,2262.69,2797.11,2529.9,2183.0,Farrukhabad Mandi,Meerut,Uttar Pradesh,PRIVATE,25.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,,,,86.63461538461537,70.61197686014796,78.47644376899696,80.19618950415146
2026-06-17,MANDI046,Maize,1809.0,2250.0,2029.44,,Baranagar Market,Unknown,Uttar Pradesh,PRIVATE,13.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,,,,100.0,69.39270206042458,73.86018237082067,85.5898470922915
2026-06-17,MANDI047,Cotton,6881.0,7944.0,7412.0,6620.0,Orai Market,Muzaffarnagar,Uttar Pradesh,APMC,28.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,,,,88.00976800976801,89.47462812880947,97.6569608735214,90.37866461823113
2026-06-17,MANDI048,Maize,2050.78,2448.0,2249.3,,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,DIRECT,27.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,,,,77.85330948121646,80.58142215549816,77.25243506493507,78.55156840024469
2026-06-17,MANDI049,Cotton,6167.65,7025.0,6596.29,6620.0,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,PRIVATE,39.0,28.09166666666667,1027.77,61.785714285714285,31.0,True,,,,83.6923076923077,65.53228421744815,71.13583138173303,75.73300538773489
2026-06-17,MANDI049,Rice,1900.61,2127.83,2014.22,2183.0,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,PRIVATE,39.0,28.09166666666667,1027.77,61.785714285714285,31.0,True,206.51,72.0,1.0,83.6923076923077,65.53228421744815,71.13583138173303,75.73300538773489
2026-06-17,MANDI053,Rice,2243.56,2485.0,2364.0,2183.0,Panihati Market,Saharanpur,Uttar Pradesh,APMC,28.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,68.55,103.0,1.0,65.80645161290323,57.950404144895174,63.891323400525856,63.066611730025336
2026-06-17,MANDI054,Cotton,6324.01,6948.96,6636.0,6620.0,Nangloi Jat Grain Market,Saharanpur,Unknown,DIRECT,45.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,,,,76.2197802197802,77.65398436673976,85.71428571428571,78.54894256276917
2026-06-17,MANDI054,Mustard,4945.28,5577.0,5261.34,5650.0,Nangloi Jat Grain Market,Saharanpur,Unknown,DIRECT,45.0,28.09166666666667,1027.77,61.785714285714285,31.0,True,291.26,111.0,1.0,76.2197802197802,77.65398436673976,85.71428571428571,78.54894256276917
2026-06-17,MANDI055,Rice,2077.89,2267.87,2173.0,,Chandigarh APMC,Bareilly,Uttar Pradesh,APMC,12.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,,,,90.5625717566016,69.82213056659805,77.3671096345515,81.70134697519052
2026-06-17,MANDI057,Sugarcane,3329.85,3968.31,3649.0,,Gorakhpur APMC,Bareilly,Unknown,DIRECT,7.0,28.09166666666667,1027.77,61.785714285714285,31.0,False,,,,63.678929765886295,64.32344133301102,73.11616954474097,65.75973119179464
2026-06-18,MANDI002,Cotton,6574.0,8200.82,7387.0,6620.0,Solapur Mandi,Ludhiana,Unknown,APMC,37.0,25.428620689655176,1411.57,61.729166666666664,36.0,False,,,,81.51848151848152,76.99654615874924,84.58646616541354,80.77549783994823
2026-06-18,MANDI002,Rice,1913.92,2153.0,2033.63,,Solapur Mandi,Ludhiana,Unknown,APMC,37.0,25.428620689655176,1411.57,61.729166666666664,36.0,False,234.92,0.0,1.0,81.51848151848152,76.99654615874924,84.58646616541354,80.77549783994823
2026-06-18,MANDI003,Maize,1950.23,2374.97,2163.0,,Vijayawada Mandi,Ludhiana,Punjab,APMC,19.0,25.428620689655176,1411.57,61.729166666666664,36.0,False,,,,88.71384615384615,76.75115842536506,71.49014778325123,81.68030016118284
2026-06-18,MANDI007,Rice,1885.21,2213.37,2049.0,,Nashik Mandi,Amritsar,Punjab,PRIVATE,45.0,25.428620689655176,1411.57,61.729166666666664,36.0,False,,,,81.68598524762908,72.96838250227479,82.6530612244898,79.26411961939495
2026-06-18,MANDI008,Cotton,6913.23,8519.91,7716.57,6620.0,Bijapur Market,Amritsar,Punjab,APMC,23.0,25.428620689655176,1411.57,61.729166666666664,36.0,False,,,,85.34412955465586,68.61959526525743,79.2091836734694,79.09978009159904
2026-06-18,MANDI008,Sugarcane,3347.86,3834.19,3591.02,3500.0,Bijapur Market,Amritsar,Punjab,APMC,23.0,25.428620689655176,1411.57,61.729166666666664,36.0,False,269.65,150.0,2.0,85.34412955465586,68.61959526525743,79.2091836734694,79.09978009159904
2026-06-18,MANDI008,Wheat,2287.0,2641.0,2464.25,,Bijapur Market,Amritsar,Punjab,APMC,23.0,25.428620689655176,1411.57,61.729166666666664,36.0,False,,,,85.34412955465586,68.61959526525743,79.2091836734694,79.09978009159904
2026-06-18,MANDI009,Mustard,4874.4,5214.54,5044.0,5650.0,Jamshedpur APMC,Jalandhar,Punjab,APMC,28.0,25.428620689655176,1411.57,61.729166666666664,36.0,True,,,,71.97538461538461,83.51712234062234,60.04043126684637,73.05091526324829
2026-06-18,MANDI011,Rice,2110.0,2629.95,2369.78,2183.0,Arrah Mandi,Patiala,Punjab,APMC,34.0,25.428620689655176,1411.57,61.729166666666664,36.0,False,,,,78.0711825487945,100.0,92.35412474849095,87.50641622409543
2026-06-18,MANDI012,Cotton,6661.09,7185.75,6923.42,6620.0,Gaya Grain Market,Patiala,Punjab,APMC,48.0,25.428620689655176,1411.57,61.729166666666664,36.0,False,,,,77.61786600496276,72.95716909036163,89.140365448505,78.52415681929088
2026-06-18,MANDI012,Wheat,1989.22,2309.0,2149.0,2275.0,Gaya Grain Market,Patiala,Punjab,APMC,48.0,25.428620689655176,1411.57,61.729166666666664,36.0,True,,,,77.61786600496276,72.95716909036163,89.140365448505,78.52415681929088
2026-06-18,MANDI013,Wheat,2137.09,2361.56,2249.0,2275.0,Aurangabad Market,Patiala,Punjab,PRIVATE,25.0,25.428620689655176,1411.57,61.729166666666664,36.0,True,,,,77.49287749287748,65.59098694520264,71.84873949579833,72.7934827291592
2026-06-18,MANDI018,Maize,2053.02,2349.62,2201.32,2090.0,Jaunpur Mandi,Moga,Punjab,APMC,9.0,25.428620689655176,1411.57,61.729166666666664,36.0,False,,,,88.76456876456875,80.01267530969436,66.29464285714286,81.64501554662125
2026-06-18,MANDI024,Cotton,6651.22,7300.0,6975.84,6620.0,Jaipur Mandi,Karnal,Haryana,APMC,24.0,25.428620689655176,1411.57,61.729166666666664,36.0,False,357.74,142.0,1.0,76.5097588978186,78.16563192538968,78.00963081861958,77.30649519025012
2026-06-18,MANDI025,Maize,1882.7,2094.0,1988.0,2090.0,Dindigul APMC,Karnal,Haryana,APMC,28.0,25.428620689655176,1411.57,61.729166666666664,36.0,True,148.29,72.0,1.0,83.13805399898115,86.693508964632,92.92207792207793,86.16149527329577
2026-06-18,MANDI026,Mustard,5595.0,6846.78,6221.0,5650.0,Tadipatri Mandi,Hisar,Haryana,PRIVATE,35.0,25.428620689655176,1411.57,61.729166666666664,36.0,False,,,,83.4095634095634,77.41321977318262,62.73666092943202,77.47607982262289
2026-06-18,MANDI028,Cotton,5652.44,6857.25,6254.84,6620.0,Machilipatnam APMC,Hisar,Haryana,APMC,33.0,25.428620689655176,1411.57,61.729166666666664,36.0,True,,,,90.5625717566016,73.39567509340661,51.78571428571429,77.65713126346564
2026-06-18,MANDI028,Maize,2104.0,2330.43,2217.16,2090.0,Machilipatnam APMC,Hisar,Haryana,APMC,33.0,25.428620689655176,1411.57,61.729166666666664,36.0,False,,,,90.5625717566016,73.39567509340661,51.78571428571429,77.65713126346564
2026-06-18,MANDI028,Wheat,2242.38,,2503.02,2275.0,Machilipatnam APMC,Hisar,Haryana,APMC,33.0,25.428620689655176,1411.57,61.729166666666664,36.0,False,,,,90.5625717566016,73.39567509340661,51.78571428571429,77.65713126346564
2026-06-18,MANDI029,Mustard,5886.87,7258.0,6572.54,5650.0,Asansol Grain Market,Sirsa,Haryana,DIRECT,28.0,25.428620689655176,1411.57,61.729166666666664,36.0,False,,,,83.6923076923077,62.62819836467774,87.45847176079734,78.12630770771663
2026-06-18,MANDI031,Mustard,5889.0,6323.63,6106.0,5650.0,Nangloi Jat Mandi,Sirsa,Haryana,APMC,22.0,25.428620689655176,1411.57,61.729166666666664,36.0,False,,,,75.2628666297731,78.53667262463813,76.89873417721519,76.57218193772103
2026-06-18,MANDI031,Sugarcane,3443.55,3628.46,3536.0,3500.0,Nangloi Jat Mandi,Sirsa,Haryana,APMC,22.0,25.428620689655176,1411.57,61.729166666666664,36.0,False,,,,75.2628666297731,78.53667262463813,76.89873417721519,76.57218193772103
2026-06-18,MANDI033,Wheat,1975.91,2203.77,2089.84,2275.0,South Dumdum Grain Market,Ambala,Haryana,APMC,31.0,25.428620689655176,1411.57,61.729166666666664,36.0,True,216.05,59.0,1.0,88.24699110413397,82.29438421305494,86.78571428571429,86.16895367312632
2026-06-18,MANDI039,Sugarcane,3454.0,4003.48,3729.0,,Anand Grain Market,Unknown,Haryana,APMC,5.0,25.428620689655176,1411.57,61.729166666666664,36.0,False,,,,79.01022054868207,79.24579357616419,74.65437788018433,78.20972392322716
2026-06-18,MANDI041,Mustard,5236.555,5766.27,5612.3,5650.0,Gurgaon Grain Market,Fatehabad,Haryana,APMC,39.0,25.428620689655176,1411.57,61.729166666666664,36.0,True,,,,89.28956393924548,88.12206358446895,84.24254317111462,87.92990967918635
